case_id,source_subject_key,split_role,outer_fold,condition,image_file,annotation_file,image_semantic_sha256,annotation_semantic_sha256,original_condition_native_semantic_sha256,parent_v1_annotation_semantic_sha256,candidate_condition,candidate_native_semantic_sha256,candidate_v1_annotation_semantic_sha256,construction_policy,equalization_target_unique_fg,preprocess_version
coronacases_003,coronacases_003,final_outer_cv,3.0,pixel_dropout_matched_50,images/coronacases_003.npz,annotations/coronacases_003__pixel_dropout_matched_50.npz,a52aeeeee952e5e67144d756d8ba22a2eac2841149919f95934bc1e7f516235d,c288d4a650a0a80f5879c588d5e999bc776d87ee9af93e1edfa1b7a2cbc163bd,99bc7c357d2e1e9c665acd74885511a34eb2276727d439fcb48d9d22ad6e0016,76bbb80dc3557dc4905680a97bd231c7b42840a682f52a857ae8de5f0988793b,complete,ae370766cc7ef8f3b9240843234a4c09db157c786bed4cad7c82ddd854fa30ac,a2ecec4f7b4883498817d6646ce876604638b46e677ae63d4b12c7e09eb6dba0,post_transfer_unique_voxel_pixel_equalization,174,1.1
coronacases_003,coronacases_003,final_outer_cv,3.0,pixel_dropout_matched_75,images/coronacases_003.npz,annotations/coronacases_003__pixel_dropout_matched_75.npz,a52aeeeee952e5e67144d756d8ba22a2eac2841149919f95934bc1e7f516235d,98c356e14e45c90c3b3336155b20f24cb4a05d73184548a4dc99802272f5d7a4,73bee9c18fd205e8369955c5eed34e9114856cbc6beef259d74c96d4bc5b308a,1dfb948c8793bf866ab67492082b8c07f9e47325acd52b3044fa76d622cefd61,complete,ae370766cc7ef8f3b9240843234a4c09db157c786bed4cad7c82ddd854fa30ac,a2ecec4f7b4883498817d6646ce876604638b46e677ae63d4b12c7e09eb6dba0,post_transfer_unique_voxel_pixel_equalization,271,1.1
coronacases_004,coronacases_004,permanent_development,,complete,images/coronacases_004.npz,annotations/coronacases_004__complete.npz,abf64ec63194095592d7c7fc44f3fd65029cc027f79c7a2b766bb6b6ab27b90d,7ae6e8a9f7d32ce83c45a4c7a022ccf14b62e9766aaca0e16c7f1f2423143c90,b931e58b7d6402b2244769de5e0a94701c3538b2c19fa4c89a8b74a8a38485f4,7ae6e8a9f7d32ce83c45a4c7a022ccf14b62e9766aaca0e16c7f1f2423143c90,complete,b931e58b7d6402b2244769de5e0a94701c3538b2c19fa4c89a8b74a8a38485f4,7ae6e8a9f7d32ce83c45a4c7a022ccf14b62e9766aaca0e16c7f1f2423143c90,unchanged_from_v1_0,61,1.1
coronacases_004,coronacases_004,permanent_development,,complete_fixed_25,images/coronacases_004.npz,annotations/coronacases_004__complete_fixed_25.npz,abf64ec63194095592d7c7fc44f3fd65029cc027f79c7a2b766bb6b6ab27b90d,37c4b683bce2c30036a876d1fc98d317230650cd942dc061122b75488da15139,1d284ea7cc080910330a9bbaff43ab9c598c64ab052a603e93d9902393000e80,84d5fa871e9053d8eaf855154431d684097373e2e8304008a46ee77abef438c3,complete_fixed_25,1d284ea7cc080910330a9bbaff43ab9c598c64ab052a603e93d9902393000e80,84d5fa871e9053d8eaf855154431d684097373e2e8304008a46ee77abef438c3,post_transfer_fixed_pair_unique_voxel_thinning,9,1.1
coronacases_004,coronacases_004,permanent_development,,complete_fixed_50,images/coronacases_004.npz,annotations/coronacases_004__complete_fixed_50.npz,abf64ec63194095592d7c7fc44f3fd65029cc027f79c7a2b766bb6b6ab27b90d,62780b3fdf2f482002cf78be22033aeb7a141065c17291341896a44a84f77e51,c0ed9beeed09390640fca69d83685c64adebce6979f44e1c0599dfd71ae91dab,3468ed7d87680ca0c736915ea44d23cc15f458e8daaabeb843efffff5d7b759e,complete_fixed_50,c0ed9beeed09390640fca69d83685c64adebce6979f44e1c0599dfd71ae91dab,3468ed7d87680ca0c736915ea44d23cc15f458e8daaabeb843efffff5d7b759e,post_transfer_fixed_pair_unique_voxel_thinning,30,1.1
coronacases_004,coronacases_004,permanent_development,,complete_fixed_75,images/coronacases_004.npz,annotations/coronacases_004__complete_fixed_75.npz,abf64ec63194095592d7c7fc44f3fd65029cc027f79c7a2b766bb6b6ab27b90d,013e5e70406aef30da7b9635fcf9267b4a673533f373266ca9bfd74a0d3f8761,a2fe4ea95569038264c49cd1d7ed0366480be5577b2c7218aec8d8f2cd2d692d,013e5e70406aef30da7b9635fcf9267b4a673533f373266ca9bfd74a0d3f8761,complete_fixed_75,a2fe4ea95569038264c49cd1d7ed0366480be5577b2c7218aec8d8f2cd2d692d,013e5e70406aef30da7b9635fcf9267b4a673533f373266ca9bfd74a0d3f8761,fixed_pair_side_already_at_shared_training_grid_target_unchanged,50,1.1
coronacases_004,coronacases_004,permanent_development,,component_fixed_25,images/coronacases_004.npz,annotations/coronacases_004__component_fixed_25.npz,abf64ec63194095592d7c7fc44f3fd65029cc027f79c7a2b766bb6b6ab27b90d,c09a89116d2627a9258228958c739e1276fb29803a792567446775d5b709ee25,2d972bd41e05e79649cefc67a2716ccc1fa069f4896766fd6186fd745a9ffbb7,c09a89116d2627a9258228958c739e1276fb29803a792567446775d5b709ee25,component_fixed_25,2d972bd41e05e79649cefc67a2716ccc1fa069f4896766fd6186fd745a9ffbb7,c09a89116d2627a9258228958c739e1276fb29803a792567446775d5b709ee25,fixed_pair_side_already_at_shared_training_grid_target_unchanged,9,1.1
coronacases_004,coronacases_004,permanent_development,,component_fixed_50,images/coronacases_004.npz,annotations/coronacases_004__component_fixed_50.npz,abf64ec63194095592d7c7fc44f3fd65029cc027f79c7a2b766bb6b6ab27b90d,280329df6f24dcb115cacf395ded4f96f46c063e1ec52711130a69aee0fdac87,4cac16a12462f6867f35f1568dabdfca7c8b6ffdd788ec3b19ebe7101d491d79,280329df6f24dcb115cacf395ded4f96f46c063e1ec52711130a69aee0fdac87,component_fixed_50,4cac16a12462f6867f35f1568dabdfca7c8b6ffdd788ec3b19ebe7101d491d79,280329df6f24dcb115cacf395ded4f96f46c063e1ec52711130a69aee0fdac87,fixed_pair_side_already_at_shared_training_grid_target_unchanged,30,1.1
coronacases_004,coronacases_004,permanent_development,,component_fixed_75,images/coronacases_004.npz,annotations/coronacases_004__component_fixed_75.npz,abf64ec63194095592d7c7fc44f3fd65029cc027f79c7a2b766bb6b6ab27b90d,b8d7398a1fbc9d6b224caeb0015f81ea5c045864e5989e4b565a45acaa02dfc7,e7c024b4cc30a674e55a8f8b4a856402effd43d7d00e55002eaadf2bb908ef0b,b8d7398a1fbc9d6b224caeb0015f81ea5c045864e5989e4b565a45acaa02dfc7,component_fixed_75,e7c024b4cc30a674e55a8f8b4a856402effd43d7d00e55002eaadf2bb908ef0b,b8d7398a1fbc9d6b224caeb0015f81ea5c045864e5989e4b565a45acaa02dfc7,fixed_pair_side_already_at_shared_training_grid_target_unchanged,50,1.1
coronacases_004,coronacases_004,permanent_development,,component_natural_25,images/coronacases_004.npz,annotations/coronacases_004__component_natural_25.npz,abf64ec63194095592d7c7fc44f3fd65029cc027f79c7a2b766bb6b6ab27b90d,c09a89116d2627a9258228958c739e1276fb29803a792567446775d5b709ee25,2d972bd41e05e79649cefc67a2716ccc1fa069f4896766fd6186fd745a9ffbb7,c09a89116d2627a9258228958c739e1276fb29803a792567446775d5b709ee25,component_natural_25,2d972bd41e05e79649cefc67a2716ccc1fa069f4896766fd6186fd745a9ffbb7,c09a89116d2627a9258228958c739e1276fb29803a792567446775d5b709ee25,natural_component_omission_unchanged,9,1.1
coronacases_004,coronacases_004,permanent_development,,component_natural_50,images/coronacases_004.npz,annotations/coronacases_004__component_natural_50.npz,abf64ec63194095592d7c7fc44f3fd65029cc027f79c7a2b766bb6b6ab27b90d,280329df6f24dcb115cacf395ded4f96f46c063e1ec52711130a69aee0fdac87,4cac16a12462f6867f35f1568dabdfca7c8b6ffdd788ec3b19ebe7101d491d79,280329df6f24dcb115cacf395ded4f96f46c063e1ec52711130a69aee0fdac87,component_natural_50,4cac16a12462f6867f35f1568dabdfca7c8b6ffdd788ec3b19ebe7101d491d79,280329df6f24dcb115cacf395ded4f96f46c063e1ec52711130a69aee0fdac87,natural_component_omission_unchanged,30,1.1
coronacases_004,coronacases_004,permanent_development,,component_natural_75,images/coronacases_004.npz,annotations/coronacases_004__component_natural_75.npz,abf64ec63194095592d7c7fc44f3fd65029cc027f79c7a2b766bb6b6ab27b90d,b909ec1851c0a4f9b66a5ab135059d73a76c558120f563a817d7a9d96c583494,a78d889863d2496ebfbdd0f2f17ac56350152a2430ecd711a8b750b7e0d68f56,b909ec1851c0a4f9b66a5ab135059d73a76c558120f563a817d7a9d96c583494,component_natural_75,a78d889863d2496ebfbdd0f2f17ac56350152a2430ecd711a8b750b7e0d68f56,b909ec1851c0a4f9b66a5ab135059d73a76c558120f563a817d7a9d96c583494,natural_component_omission_unchanged,45,1.1
coronacases_004,coronacases_004,permanent_development,,pixel_dropout_matched_25,images/coronacases_004.npz,annotations/coronacases_004__pixel_dropout_matched_25.npz,abf64ec63194095592d7c7fc44f3fd65029cc027f79c7a2b766bb6b6ab27b90d,b22ce66865dd1633008d89ca0293cb126d807d6b2980cc553972bc61129efa59,561f33cf0b11ff6958d68a3e8a2cfc1f5af8bf53e4b0655b0af67af164ce92c1,542c07fb8eb3b2a1922cd819e43e444e79a6908df1dabc9488b59ba613960b90,complete,b931e58b7d6402b2244769de5e0a94701c3538b2c19fa4c89a8b74a8a38485f4,7ae6e8a9f7d32ce83c45a4c7a022ccf14b62e9766aaca0e16c7f1f2423143c90,post_transfer_unique_voxel_pixel_equalization,9,1.1
coronacases_004,coronacases_004,permanent_development,,pixel_dropout_matched_50,images/coronacases_004.npz,annotations/coronacases_004__pixel_dropout_matched_50.npz,abf64ec63194095592d7c7fc44f3fd65029cc027f79c7a2b766bb6b6ab27b90d,eb2c36892351f90fb9cc71a68dafffd655479b633c01648e39a88be037e96638,b50c68cfd3b0409597a8851cbeb2b577adab737e3af13e3b64856377c4c52081,de407ddbe3c9f4ffdb9c3e5a2774d3ac6c35fbd260b9c131037fdcf71c9daf97,complete,b931e58b7d6402b2244769de5e0a94701c3538b2c19fa4c89a8b74a8a38485f4,7ae6e8a9f7d32ce83c45a4c7a022ccf14b62e9766aaca0e16c7f1f2423143c90,post_transfer_unique_voxel_pixel_equalization,30,1.1
coronacases_004,coronacases_004,permanent_development,,pixel_dropout_matched_75,images/coronacases_004.npz,annotations/coronacases_004__pixel_dropout_matched_75.npz,abf64ec63194095592d7c7fc44f3fd65029cc027f79c7a2b766bb6b6ab27b90d,9b127705d8b9fa7588653ec5da7a948e6e929181f1ac83d7969c9e88b48d1164,16a1a4147541af929c81c29a289ce53d3352e8735a06e014ed87dc37c9dfa3e7,1e846863c7970af59450c5c491f722f1065f564c940d93b5239fb97387c7490c,complete,b931e58b7d6402b2244769de5e0a94701c3538b2c19fa4c89a8b74a8a38485f4,7ae6e8a9f7d32ce83c45a4c7a022ccf14b62e9766aaca0e16c7f1f2423143c90,post_transfer_unique_voxel_pixel_equalization,45,1.1
coronacases_005,coronacases_005,final_outer_cv,0.0,complete,images/coronacases_005.npz,annotations/coronacases_005__complete.npz,6329ee95f96bd4f3e324afe1a5e13b341277c729c2594347444f867c25335f46,88a3add93ce8c17c4df1981d9727e13f50aafc336384a347badb3d0367151e18,a74f648b504ca54c360ce593a4e63643335700926b6c0649c25eab10d46134d8,88a3add93ce8c17c4df1981d9727e13f50aafc336384a347badb3d0367151e18,complete,a74f648b504ca54c360ce593a4e63643335700926b6c0649c25eab10d46134d8,88a3add93ce8c17c4df1981d9727e13f50aafc336384a347badb3d0367151e18,unchanged_from_v1_0,20,1.1
coronacases_005,coronacases_005,final_outer_cv,0.0,complete_fixed_25,images/coronacases_005.npz,annotations/coronacases_005__complete_fixed_25.npz,6329ee95f96bd4f3e324afe1a5e13b341277c729c2594347444f867c25335f46,bc1f8876b21fbc92613071684480ba356fe28ce10f956999c10367b0939d25af,e03b3c7539a12020788dde82a7db58aae1971c210c518fce0fa1735dec5b8cf5,bc1f8876b21fbc92613071684480ba356fe28ce10f956999c10367b0939d25af,complete_fixed_25,e03b3c7539a12020788dde82a7db58aae1971c210c518fce0fa1735dec5b8cf5,bc1f8876b21fbc92613071684480ba356fe28ce10f956999c10367b0939d25af,fixed_pair_side_already_at_shared_training_grid_target_unchanged,3,1.1
coronacases_005,coronacases_005,final_outer_cv,0.0,complete_fixed_50,images/coronacases_005.npz,annotations/coronacases_005__complete_fixed_50.npz,6329ee95f96bd4f3e324afe1a5e13b341277c729c2594347444f867c25335f46,b30da8425fd91a3e29128dc88e8f93760e2c89dddae7eae0214d474ab6f60221,a96b2f0e9f91e6c17ea2f6ed1f2ff11774794a30bcd906a7cb6ca6077883e56e,b30da8425fd91a3e29128dc88e8f93760e2c89dddae7eae0214d474ab6f60221,complete_fixed_50,a96b2f0e9f91e6c17ea2f6ed1f2ff11774794a30bcd906a7cb6ca6077883e56e,b30da8425fd91a3e29128dc88e8f93760e2c89dddae7eae0214d474ab6f60221,fixed_pair_side_already_at_shared_training_grid_target_unchanged,7,1.1
coronacases_005,coronacases_005,final_outer_cv,0.0,complete_fixed_75,images/coronacases_005.npz,annotations/coronacases_005__complete_fixed_75.npz,6329ee95f96bd4f3e324afe1a5e13b341277c729c2594347444f867c25335f46,83962e7e388d0735033f1d470e48474a8f259702814831bd5e0cec7fe52f42ae,a74f648b504ca54c360ce593a4e63643335700926b6c0649c25eab10d46134d8,88a3add93ce8c17c4df1981d9727e13f50aafc336384a347badb3d0367151e18,complete_fixed_75,a74f648b504ca54c360ce593a4e63643335700926b6c0649c25eab10d46134d8,88a3add93ce8c17c4df1981d9727e13f50aafc336384a347badb3d0367151e18,post_transfer_fixed_pair_unique_voxel_thinning,19,1.1
coronacases_005,coronacases_005,final_outer_cv,0.0,component_fixed_25,images/coronacases_005.npz,annotations/coronacases_005__component_fixed_25.npz,6329ee95f96bd4f3e324afe1a5e13b341277c729c2594347444f867c25335f46,d01c5c8858bbecae1a2beb2f74925b6a449022c435619dfdc47215687b8c2573,2ddd41ac9ba7375d6284be8d0edf41f7f8f8387e4cc49b7a2ae6b93de0ad454b,d01c5c8858bbecae1a2beb2f74925b6a449022c435619dfdc47215687b8c2573,component_fixed_25,2ddd41ac9ba7375d6284be8d0edf41f7f8f8387e4cc49b7a2ae6b93de0ad454b,d01c5c8858bbecae1a2beb2f74925b6a449022c435619dfdc47215687b8c2573,fixed_pair_side_already_at_shared_training_grid_target_unchanged,3,1.1
coronacases_005,coronacases_005,final_outer_cv,0.0,component_fixed_50,images/coronacases_005.npz,annotations/coronacases_005__component_fixed_50.npz,6329ee95f96bd4f3e324afe1a5e13b341277c729c2594347444f867c25335f46,0f2fa86100175d9129da1a4a5494af2516c4c6c0583116b66a58df084c1d950c,bc99dff604915f31cb502040a5908491dceb697e6388c2b0a9e7adaaf34b4806,6a5fc521ec7db88d2a7d0f67daba30d57429b7a7f4900283154bc771201698ce,component_fixed_50,bc99dff604915f31cb502040a5908491dceb697e6388c2b0a9e7adaaf34b4806,6a5fc521ec7db88d2a7d0f67daba30d57429b7a7f4900283154bc771201698ce,post_transfer_fixed_pair_unique_voxel_thinning,7,1.1
coronacases_005,coronacases_005,final_outer_cv,0.0,component_fixed_75,images/coronacases_005.npz,annotations/coronacases_005__component_fixed_75.npz,6329ee95f96bd4f3e324afe1a5e13b341277c729c2594347444f867c25335f46,dc13982a4f496d8d4958b25c403b1e263103a3fb80a9693bf77426b4e64c74a6,b6d42115608fb0bc4b9896b07c8423eafd678d801bc30875aedf518884f1d830,dc13982a4f496d8d4958b25c403b1e263103a3fb80a9693bf77426b4e64c74a6,component_fixed_75,b6d42115608fb0bc4b9896b07c8423eafd678d801bc30875aedf518884f1d830,dc13982a4f496d8d4958b25c403b1e263103a3fb80a9693bf77426b4e64c74a6,fixed_pair_side_already_at_shared_training_grid_target_unchanged,19,1.1
coronacases_005,coronacases_005,final_outer_cv,0.0,component_natural_25,images/coronacases_005.npz,annotations/coronacases_005__component_natural_25.npz,6329ee95f96bd4f3e324afe1a5e13b341277c729c2594347444f867c25335f46,d01c5c8858bbecae1a2beb2f74925b6a449022c435619dfdc47215687b8c2573,2ddd41ac9ba7375d6284be8d0edf41f7f8f8387e4cc49b7a2ae6b93de0ad454b,d01c5c8858bbecae1a2beb2f74925b6a449022c435619dfdc47215687b8c2573,component_natural_25,2ddd41ac9ba7375d6284be8d0edf41f7f8f8387e4cc49b7a2ae6b93de0ad454b,d01c5c8858bbecae1a2beb2f74925b6a449022c435619dfdc47215687b8c2573,natural_component_omission_unchanged,3,1.1
coronacases_005,coronacases_005,final_outer_cv,0.0,component_natural_50,images/coronacases_005.npz,annotations/coronacases_005__component_natural_50.npz,6329ee95f96bd4f3e324afe1a5e13b341277c729c2594347444f867c25335f46,6a5fc521ec7db88d2a7d0f67daba30d57429b7a7f4900283154bc771201698ce,bc99dff604915f31cb502040a5908491dceb697e6388c2b0a9e7adaaf34b4806,6a5fc521ec7db88d2a7d0f67daba30d57429b7a7f4900283154bc771201698ce,component_natural_50,bc99dff604915f31cb502040a5908491dceb697e6388c2b0a9e7adaaf34b4806,6a5fc521ec7db88d2a7d0f67daba30d57429b7a7f4900283154bc771201698ce,natural_component_omission_unchanged,9,1.1
coronacases_005,coronacases_005,final_outer_cv,0.0,component_natural_75,images/coronacases_005.npz,annotations/coronacases_005__component_natural_75.npz,6329ee95f96bd4f3e324afe1a5e13b341277c729c2594347444f867c25335f46,88a3add93ce8c17c4df1981d9727e13f50aafc336384a347badb3d0367151e18,a74f648b504ca54c360ce593a4e63643335700926b6c0649c25eab10d46134d8,88a3add93ce8c17c4df1981d9727e13f50aafc336384a347badb3d0367151e18,component_natural_75,a74f648b504ca54c360ce593a4e63643335700926b6c0649c25eab10d46134d8,88a3add93ce8c17c4df1981d9727e13f50aafc336384a347badb3d0367151e18,natural_component_omission_unchanged,20,1.1
coronacases_005,coronacases_005,final_outer_cv,0.0,pixel_dropout_matched_25,images/coronacases_005.npz,annotations/coronacases_005__pixel_dropout_matched_25.npz,6329ee95f96bd4f3e324afe1a5e13b341277c729c2594347444f867c25335f46,3c6f39d50a209cd289ab63de920661e5dbb011bfc3d82f40ce5e9befb5b42b7b,e02eef66a25d971417941fc81d98dfa071be5517822de6e0a1b893ad72b7ed4b,80318517955a605901b2450d2cc13209dca6130998da43b968b2a106bcd65579,complete,a74f648b504ca54c360ce593a4e63643335700926b6c0649c25eab10d46134d8,88a3add93ce8c17c4df1981d9727e13f50aafc336384a347badb3d0367151e18,post_transfer_unique_voxel_pixel_equalization,3,1.1
coronacases_005,coronacases_005,final_outer_cv,0.0,pixel_dropout_matched_50,images/coronacases_005.npz,annotations/coronacases_005__pixel_dropout_matched_50.npz,6329ee95f96bd4f3e324afe1a5e13b341277c729c2594347444f867c25335f46,434c5976b319218f4298b278e76b4e86eed8fba472f8b2e18a93580d14a54883,8114b651a09bb1744a6e70a030a9fbfb6d0b3d2a855d076496f363cbd76d3ed7,8fe043a4f4d855ce8b4ae6580d8128e035b5d7be31a03b4507e218966a51e2f3,complete,a74f648b504ca54c360ce593a4e63643335700926b6c0649c25eab10d46134d8,88a3add93ce8c17c4df1981d9727e13f50aafc336384a347badb3d0367151e18,post_transfer_unique_voxel_pixel_equalization,9,1.1
coronacases_005,coronacases_005,final_outer_cv,0.0,pixel_dropout_matched_75,images/coronacases_005.npz,annotations/coronacases_005__pixel_dropout_matched_75.npz,6329ee95f96bd4f3e324afe1a5e13b341277c729c2594347444f867c25335f46,88a3add93ce8c17c4df1981d9727e13f50aafc336384a347badb3d0367151e18,877a2580e42bfe3086b2f7a09811ca531af497846227dd53139c8ecff25cbef6,88a3add93ce8c17c4df1981d9727e13f50aafc336384a347badb3d0367151e18,pixel_dropout_matched_75,877a2580e42bfe3086b2f7a09811ca531af497846227dd53139c8ecff25cbef6,88a3add93ce8c17c4df1981d9727e13f50aafc336384a347badb3d0367151e18,already_exact_after_transfer_unchanged,20,1.1
coronacases_006,coronacases_006,final_outer_cv,2.0,complete,images/coronacases_006.npz,annotations/coronacases_006__complete.npz,1aa92f58a7bdaa1eb1652bff840d0c9d6859110e41ac6673ea39ae2713ba81e8,6f4aa5de9b60d8b8db0247e2c8ed7e164bda3061f237c8005fb919b134cea2ed,212ef1b093b6c2175432e65685549ea535c73a91094aa404af277f2eaae7f055,6f4aa5de9b60d8b8db0247e2c8ed7e164bda3061f237c8005fb919b134cea2ed,complete,212ef1b093b6c2175432e65685549ea535c73a91094aa404af277f2eaae7f055,6f4aa5de9b60d8b8db0247e2c8ed7e164bda3061f237c8005fb919b134cea2ed,unchanged_from_v1_0,30,1.1
coronacases_006,coronacases_006,final_outer_cv,2.0,complete_fixed_25,images/coronacases_006.npz,annotations/coronacases_006__complete_fixed_25.npz,1aa92f58a7bdaa1eb1652bff840d0c9d6859110e41ac6673ea39ae2713ba81e8,98b309ec20803a7d6fe3be9094b771f375a4fa8817423427dad0aea70735803d,212ef1b093b6c2175432e65685549ea535c73a91094aa404af277f2eaae7f055,6f4aa5de9b60d8b8db0247e2c8ed7e164bda3061f237c8005fb919b134cea2ed,complete_fixed_25,212ef1b093b6c2175432e65685549ea535c73a91094aa404af277f2eaae7f055,6f4aa5de9b60d8b8db0247e2c8ed7e164bda3061f237c8005fb919b134cea2ed,post_transfer_fixed_pair_unique_voxel_thinning,28,1.1
coronacases_006,coronacases_006,final_outer_cv,2.0,complete_fixed_50,images/coronacases_006.npz,annotations/coronacases_006__complete_fixed_50.npz,1aa92f58a7bdaa1eb1652bff840d0c9d6859110e41ac6673ea39ae2713ba81e8,6f4aa5de9b60d8b8db0247e2c8ed7e164bda3061f237c8005fb919b134cea2ed,212ef1b093b6c2175432e65685549ea535c73a91094aa404af277f2eaae7f055,6f4aa5de9b60d8b8db0247e2c8ed7e164bda3061f237c8005fb919b134cea2ed,complete_fixed_50,212ef1b093b6c2175432e65685549ea535c73a91094aa404af277f2eaae7f055,6f4aa5de9b60d8b8db0247e2c8ed7e164bda3061f237c8005fb919b134cea2ed,fixed_pair_side_already_at_shared_training_grid_target_unchanged,30,1.1
coronacases_006,coronacases_006,final_outer_cv,2.0,complete_fixed_75,images/coronacases_006.npz,annotations/coronacases_006__complete_fixed_75.npz,1aa92f58a7bdaa1eb1652bff840d0c9d6859110e41ac6673ea39ae2713ba81e8,6f4aa5de9b60d8b8db0247e2c8ed7e164bda3061f237c8005fb919b134cea2ed,212ef1b093b6c2175432e65685549ea535c73a91094aa404af277f2eaae7f055,6f4aa5de9b60d8b8db0247e2c8ed7e164bda3061f237c8005fb919b134cea2ed,complete_fixed_75,212ef1b093b6c2175432e65685549ea535c73a91094aa404af277f2eaae7f055,6f4aa5de9b60d8b8db0247e2c8ed7e164bda3061f237c8005fb919b134cea2ed,fixed_pair_side_already_at_shared_training_grid_target_unchanged,30,1.1
coronacases_006,coronacases_006,final_outer_cv,2.0,component_fixed_25,images/coronacases_006.npz,annotations/coronacases_006__component_fixed_25.npz,1aa92f58a7bdaa1eb1652bff840d0c9d6859110e41ac6673ea39ae2713ba81e8,41dbf7e52402245939d704618602a4900e71dacfc7b25b93f174c3bd104a386b,b5901cceff612ae6ef6b466020374b41d6d3ccb4127320fd2f493375f863d16c,41dbf7e52402245939d704618602a4900e71dacfc7b25b93f174c3bd104a386b,component_fixed_25,b5901cceff612ae6ef6b466020374b41d6d3ccb4127320fd2f493375f863d16c,41dbf7e52402245939d704618602a4900e71dacfc7b25b93f174c3bd104a386b,fixed_pair_side_already_at_shared_training_grid_target_unchanged,28,1.1
coronacases_006,coronacases_006,final_outer_cv,2.0,component_fixed_50,images/coronacases_006.npz,annotations/coronacases_006__component_fixed_50.npz,1aa92f58a7bdaa1eb1652bff840d0c9d6859110e41ac6673ea39ae2713ba81e8,2dd0b99b9ff62eff08ae6ba71aca8290de25e8c32f10f76300130fe6131a2991,5e9023356e54f3c25659313d03c7ebcfb0961aff9bbb090b6cfb597b80321006,bf58844e4de86bf761e759e692a9354dbb0cbd25c9e30b2e81dae4ed808d7e3e,component_fixed_50,5e9023356e54f3c25659313d03c7ebcfb0961aff9bbb090b6cfb597b80321006,bf58844e4de86bf761e759e692a9354dbb0cbd25c9e30b2e81dae4ed808d7e3e,post_transfer_fixed_pair_unique_voxel_thinning,30,1.1
coronacases_006,coronacases_006,final_outer_cv,2.0,component_fixed_75,images/coronacases_006.npz,annotations/coronacases_006__component_fixed_75.npz,1aa92f58a7bdaa1eb1652bff840d0c9d6859110e41ac6673ea39ae2713ba81e8,47ca80e7b289700b5cafab61a64fd99d0927354e478d9fca1f7b3327d5ea7016,d0f24461030612932970c61313b5804523e9b200871db747e26134b802dbccd1,56a39870b17e117501ea82f793027cd6371afd4504bf6a549ae041125bf0740c,component_fixed_75,d0f24461030612932970c61313b5804523e9b200871db747e26134b802dbccd1,56a39870b17e117501ea82f793027cd6371afd4504bf6a549ae041125bf0740c,post_transfer_fixed_pair_unique_voxel_thinning,30,1.1
coronacases_006,coronacases_006,final_outer_cv,2.0,component_natural_25,images/coronacases_006.npz,annotations/coronacases_006__component_natural_25.npz,1aa92f58a7bdaa1eb1652bff840d0c9d6859110e41ac6673ea39ae2713ba81e8,52716faaf50cfd279da46b90a261065108428cf693979e249dcb6fa51350166a,6bd0d8c3b41e16c417d97ed2c9f079643ecc5d3f81ff020e6abfa7412ee3cb3e,52716faaf50cfd279da46b90a261065108428cf693979e249dcb6fa51350166a,component_natural_25,6bd0d8c3b41e16c417d97ed2c9f079643ecc5d3f81ff020e6abfa7412ee3cb3e,52716faaf50cfd279da46b90a261065108428cf693979e249dcb6fa51350166a,natural_component_omission_unchanged,14,1.1
coronacases_006,coronacases_006,final_outer_cv,2.0,component_natural_50,images/coronacases_006.npz,annotations/coronacases_006__component_natural_50.npz,1aa92f58a7bdaa1eb1652bff840d0c9d6859110e41ac6673ea39ae2713ba81e8,52716faaf50cfd279da46b90a261065108428cf693979e249dcb6fa51350166a,6bd0d8c3b41e16c417d97ed2c9f079643ecc5d3f81ff020e6abfa7412ee3cb3e,52716faaf50cfd279da46b90a261065108428cf693979e249dcb6fa51350166a,component_natural_50,6bd0d8c3b41e16c417d97ed2c9f079643ecc5d3f81ff020e6abfa7412ee3cb3e,52716faaf50cfd279da46b90a261065108428cf693979e249dcb6fa51350166a,natural_component_omission_unchanged,14,1.1
coronacases_006,coronacases_006,final_outer_cv,2.0,component_natural_75,images/coronacases_006.npz,annotations/coronacases_006__component_natural_75.npz,1aa92f58a7bdaa1eb1652bff840d0c9d6859110e41ac6673ea39ae2713ba81e8,6f4aa5de9b60d8b8db0247e2c8ed7e164bda3061f237c8005fb919b134cea2ed,212ef1b093b6c2175432e65685549ea535c73a91094aa404af277f2eaae7f055,6f4aa5de9b60d8b8db0247e2c8ed7e164bda3061f237c8005fb919b134cea2ed,component_natural_75,212ef1b093b6c2175432e65685549ea535c73a91094aa404af277f2eaae7f055,6f4aa5de9b60d8b8db0247e2c8ed7e164bda3061f237c8005fb919b134cea2ed,natural_component_omission_unchanged,30,1.1
coronacases_006,coronacases_006,final_outer_cv,2.0,pixel_dropout_matched_25,images/coronacases_006.npz,annotations/coronacases_006__pixel_dropout_matched_25.npz,1aa92f58a7bdaa1eb1652bff840d0c9d6859110e41ac6673ea39ae2713ba81e8,c9f68c16e46158ae70a7393a6cd601f670d0720354bf0be45e0db47454f21434,bd5d9ada0cf442182fbbe3b8f23ac5b69b20695d1a5cee33688fd872ff2dfabc,d229bc9e3b95257197fc156a969010182f5162565938fe30370d418c19cebe7f,complete,212ef1b093b6c2175432e65685549ea535c73a91094aa404af277f2eaae7f055,6f4aa5de9b60d8b8db0247e2c8ed7e164bda3061f237c8005fb919b134cea2ed,post_transfer_unique_voxel_pixel_equalization,14,1.1
