case_id,source_subject_key,role,outer_fold,condition_id,coverage_fraction,geometry,eligible_components,selected_components,native_positive_budget_B_i,foreground_unique_voxels,background_unique_voxels,mean_component_annotation_nn_mm,mean_annotation_connected_sets_per_component,selected_component_ids,selected_component_quotas,foreground_semantic_sha256,background_semantic_sha256,annotation_semantic_sha256,artifact_file,artifact_file_sha256,trainer_eligible
coronacases_007,coronacases_007,final_outer_cv,2,C50_FRG,0.5,fragmented,9,5,100,100,100,0.74734375,3.0,9;4;8;5;2,20;20;20;20;20,b5bcfce080b2022da1dc182c068993c014fb0299662dcb3c8f32280c2c77c803,0921ab68254fe7faa53f6f5542e0c061b091d0749224e8f90db204cf82e33a77,62f26aa2cd94abe2fab0f4a5924dd437f5b02ccd945cfde85bc7a26c18732683,data/cova3d_native_candidates_v1_0/coronacases_007/C50_FRG.npz,156fd787ee46e235d664f664624864689b0b4794dd4392ad12ea9ffefd2afd3a,False
coronacases_008,coronacases_008,permanent_development,,C100_COH,1.0,coherent,33,33,202,202,202,0.8022715840296673,1.0,7;22;28;36;19;37;20;39;1;31;40;35;12;13;21;33;4;23;26;18;25;38;5;24;17;27;8;16;34;3;2;11;6,7;7;7;7;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6,d545a72ffd5881d62c3bfddd0b86156037aa32bbb865f0c0eb7ec27309cfd003,8b648ff7d3ff5003868dbcd4dec81d28200476faa947489c10c7886c221ccd02,8193ab02ae64fc1709695d0479fc2fd80c8ad6b07ec0c070253986e32b47ed1f,data/cova3d_native_candidates_v1_0/coronacases_008/C100_COH.npz,6c8d8e56793b49aaa0b049a976b0ad9f517c7dfeedbc4f872a3d19dc09760ff1,False
coronacases_008,coronacases_008,permanent_development,,C100_DIS,1.0,dispersed,33,33,202,202,202,8.860049514262784,6.121212121212121,7;22;28;36;19;37;20;39;1;31;40;35;12;13;21;33;4;23;26;18;25;38;5;24;17;27;8;16;34;3;2;11;6,7;7;7;7;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6,b196813039ae717f6be886f2f1dca6b05ff0058e912c27eeaebbae4af3741795,8b648ff7d3ff5003868dbcd4dec81d28200476faa947489c10c7886c221ccd02,9bf3389739f5b3d9563a295f645b33c6ad48ec928a03edf5796a472f69f36921,data/cova3d_native_candidates_v1_0/coronacases_008/C100_DIS.npz,bc534cc58ef431f15421ef8bff08924bd7e74fe17250e2adf9d6bf2834206763,False
coronacases_008,coronacases_008,permanent_development,,C100_FRG,1.0,fragmented,33,33,202,202,202,0.7246090173721313,3.0,7;22;28;36;19;37;20;39;1;31;40;35;12;13;21;33;4;23;26;18;25;38;5;24;17;27;8;16;34;3;2;11;6,7;7;7;7;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6,0f8674a2edd7bf33d32074b70d829b7c1ed7608836ecfb8f98d40b9fab2f14dc,8b648ff7d3ff5003868dbcd4dec81d28200476faa947489c10c7886c221ccd02,c53c29ef960de4d5046a12dc690cf678f5925fc75edc5507d4e2648aaa7caaf7,data/cova3d_native_candidates_v1_0/coronacases_008/C100_FRG.npz,e74d366260d83794aa87b0685ebd23f1bd64b0932a0500c6827a01017bec7a3c,False
coronacases_008,coronacases_008,permanent_development,,C50_COH,0.5,coherent,33,17,202,202,202,0.7829001298943531,1.0,7;22;28;36;19;37;20;39;1;31;40;35;12;13;21;33;4,12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;11;11,1d201da353dc202490c472582a81d59b32bcf880624fcae76b3e16388731fb43,8b648ff7d3ff5003868dbcd4dec81d28200476faa947489c10c7886c221ccd02,d58d9d4a128799a4a7b80521d75b252564a9a44d954a74f52f045b1de1f669cc,data/cova3d_native_candidates_v1_0/coronacases_008/C50_COH.npz,41ddcfb1e47473ce8503f9a7778444573c494d741387c2d76310539b8d0d4d74,False
coronacases_008,coronacases_008,permanent_development,,C50_DIS,0.5,dispersed,33,17,202,202,202,4.438956567004244,11.588235294117647,7;22;28;36;19;37;20;39;1;31;40;35;12;13;21;33;4,12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;11;11,72594637b2f1097fd9ec04752ee3b3a2a796baf72d02a569242e632c51f36a13,8b648ff7d3ff5003868dbcd4dec81d28200476faa947489c10c7886c221ccd02,2d0243c3164012a9cc168ff8ae544eb5d5e0820801b68a90bf92a97d8af945e2,data/cova3d_native_candidates_v1_0/coronacases_008/C50_DIS.npz,ce5887a5e28338b5babe63598a94984678013afc7acf3e0f828d16aa263235ee,False
coronacases_008,coronacases_008,permanent_development,,C50_FRG,0.5,fragmented,33,17,202,202,202,0.7379102493466401,2.8823529411764706,7;22;28;36;19;37;20;39;1;31;40;35;12;13;21;33;4,12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;11;11,7024f21acbfdea472fbbcbc9c0bf5d5546ee8e8d4eb564e06ac8813cfd529940,8b648ff7d3ff5003868dbcd4dec81d28200476faa947489c10c7886c221ccd02,395c263bcbf66489c6dd3b71134f462dec36e92156ae71da9809a222cd1b184c,data/cova3d_native_candidates_v1_0/coronacases_008/C50_FRG.npz,c8f8632f5cb37b4f2c5b432a11cf1c25124120f06a0c8dd00a573798147adef5,False
coronacases_009,coronacases_009,final_outer_cv,3,C100_COH,1.0,coherent,9,9,48,48,48,0.7737632728819691,1.0,4;2;9;6;5;3;8;1;7,6;6;6;5;5;5;5;5;5,e9bf431b50fb7d4ad94b4f675ffd12646e9875d1e082e22d082aeae598566058,2e3ab8be2d6804bded24e70ebfbcbbfe45d673de8a263f8f1d9537f68074878d,4ba4e22ad56e960b3a1449131363de3251bafac469f17bf43febf2603038d84e,data/cova3d_native_candidates_v1_0/coronacases_009/C100_COH.npz,6794b01fc2069d2e5411f3b24d09ff0cec22bb984f19fcf86b2f81bc978b3b7c,False
coronacases_009,coronacases_009,final_outer_cv,3,C100_DIS,1.0,dispersed,9,9,48,48,48,11.519489753339855,5.333333333333333,4;2;9;6;5;3;8;1;7,6;6;6;5;5;5;5;5;5,e8ed089408749267c31f3858f8826cacd782ef802318cc3dbd30b541469bd819,2e3ab8be2d6804bded24e70ebfbcbbfe45d673de8a263f8f1d9537f68074878d,86595e8ce16fd3677364186be6ae717aa86c2fb13a9476446c54962c8a9a741d,data/cova3d_native_candidates_v1_0/coronacases_009/C100_DIS.npz,82fb55052be1631f937772aa909751b99f5cbdde3598ef538d02fbafa17ef110,False
coronacases_009,coronacases_009,final_outer_cv,3,C100_FRG,1.0,fragmented,9,9,48,48,48,3.4377863704296505,3.0,4;2;9;6;5;3;8;1;7,6;6;6;5;5;5;5;5;5,0d8b6c1f8614f868428283cbbae5d678b17d7de2cb107b56884b9772c970b83d,2e3ab8be2d6804bded24e70ebfbcbbfe45d673de8a263f8f1d9537f68074878d,0b4a01dd2efab5b059d5dce2a9b48b9198818fc8e8ddfc90049061e95928122c,data/cova3d_native_candidates_v1_0/coronacases_009/C100_FRG.npz,01b87b23c1012c157f4f2f401e10ceecce930002dfe6de5bb9712f35cda02858,False
coronacases_009,coronacases_009,final_outer_cv,3,C50_COH,0.5,coherent,9,5,48,48,48,0.7040682193340885,1.0,4;2;9;6;5,10;10;10;9;9,05a12ab0a36145ba6d94032e060eadc1fc0e35e0215544ae1c55994da49c673d,2e3ab8be2d6804bded24e70ebfbcbbfe45d673de8a263f8f1d9537f68074878d,24ac316eaf4a87cdd3cca9acead3b1360d3dfe6a9b2858be11687836fc5e847a,data/cova3d_native_candidates_v1_0/coronacases_009/C50_COH.npz,30951a7eedd6efcc3439439ba14970c84bc8845c33021fe61c388c219b88a58b,False
coronacases_009,coronacases_009,final_outer_cv,3,C50_DIS,0.5,dispersed,9,5,48,48,48,2.728844754625219,9.0,4;2;9;6;5,10;10;10;9;9,86b7b1a4dfec5b36f3b72ac1199298b63359269b66f6a695512edc0eca2194a4,2e3ab8be2d6804bded24e70ebfbcbbfe45d673de8a263f8f1d9537f68074878d,923691131b2a32bfbea6592e156a2e0e49e689242b2ba54b78479d325f5e1ace,data/cova3d_native_candidates_v1_0/coronacases_009/C50_DIS.npz,0017c71ca5206e63f4feacfba9bd984b40ede777926d2e105f7953e3d00969db,False
coronacases_009,coronacases_009,final_outer_cv,3,C50_FRG,0.5,fragmented,9,5,48,48,48,0.6835939884185791,2.8,4;2;9;6;5,10;10;10;9;9,ccb436acfc2675c84572e02d9013e7957b8b88ec1614b3e60e9a71bb1e37bb90,2e3ab8be2d6804bded24e70ebfbcbbfe45d673de8a263f8f1d9537f68074878d,8485a09e67b836f53c4c7ffe54d737eca47a23fdec9200d7b1f27bcbc1954e9f,data/cova3d_native_candidates_v1_0/coronacases_009/C50_FRG.npz,6f10a34fd5f03dfe052a7e1ba24a521f17debb463c07256065a6f33f48dbbaa0,False
coronacases_010,coronacases_010,final_outer_cv,1,C100_COH,1.0,coherent,6,6,60,60,60,0.7454094058078797,1.0,2;4;1;6;3;5,10;10;10;10;10;10,2203f23a2b200ef0f58dbd55de2dcd1c23a63678fe299c3a43a1b8cbee199eb9,6db384ffcd33141102f0bbbf567f173ab113d6dd553031e03045569fa0143260,23a8f06868dc5823668afed550e1bdac14df46d368e014bfef95ebb2df100280,data/cova3d_native_candidates_v1_0/coronacases_010/C100_COH.npz,92969a08c14fdc95a4002cb7ace23f690f284eb9a8059cb6f3f6ec92800ce766,False
coronacases_010,coronacases_010,final_outer_cv,1,C100_DIS,1.0,dispersed,6,6,60,60,60,19.35386166125126,10.0,2;4;1;6;3;5,10;10;10;10;10;10,a2f1234ee0d4a057d71e23d68d48b003fac4791209c614b0b7e2c61d986d6354,6db384ffcd33141102f0bbbf567f173ab113d6dd553031e03045569fa0143260,8fc9aa8f7743cd2fced294103f54edd3eb2f481d350b8492880524a682ca9a44,data/cova3d_native_candidates_v1_0/coronacases_010/C100_DIS.npz,2fdf71b3cae6bed7636e2a9bd681bd4540a199487171980b2e2323674e5bf155,False
coronacases_010,coronacases_010,final_outer_cv,1,C100_FRG,1.0,fragmented,6,6,60,60,60,0.6835939884185791,3.0,2;4;1;6;3;5,10;10;10;10;10;10,2fd29daf1b5e0139c03e678a213ac5249bd8000a17b4a0e10ee530d12381b736,6db384ffcd33141102f0bbbf567f173ab113d6dd553031e03045569fa0143260,c0c8de368e1f30c7cc982161f1f56b9ba39270eb626bb393ea47ad155be6f09a,data/cova3d_native_candidates_v1_0/coronacases_010/C100_FRG.npz,316afa0deb7e7fdb2c9d6d4fce9dd752e8e8f41ee20dcc78929330d2348aefa3,False
coronacases_010,coronacases_010,final_outer_cv,1,C50_COH,0.5,coherent,6,3,60,60,60,0.7029363206339259,1.0,2;4;1,20;20;20,c5e7bc4704632b84c6c02581c8b6c0d0d60267c48022dc57e3cf3beb5cf0aa4b,6db384ffcd33141102f0bbbf567f173ab113d6dd553031e03045569fa0143260,264a187e7a80a44fb744d7854ce24d64de02ea52d119030c54ee2169ca9c3ce2,data/cova3d_native_candidates_v1_0/coronacases_010/C50_COH.npz,174ffb4ef31455fe1c0dc36f90319ec64c4f4597f885b08bc7b59a79a288349b,False
coronacases_010,coronacases_010,final_outer_cv,1,C50_DIS,0.5,dispersed,6,3,60,60,60,14.180913910994148,20.0,2;4;1,20;20;20,a7b79d0ac22039f55a32c372678040e2efc9885d82486ebb595d345ad1fc5469,6db384ffcd33141102f0bbbf567f173ab113d6dd553031e03045569fa0143260,e64dae26bfb23bfa90adb5fc41cf5fdcc97a0189b0b9170dc98b9aea2074625d,data/cova3d_native_candidates_v1_0/coronacases_010/C50_DIS.npz,09a051604a3a8cd42062e045d639bbea96b5a38687130e0ae8be218f8a32c705,False
coronacases_010,coronacases_010,final_outer_cv,1,C50_FRG,0.5,fragmented,6,3,60,60,60,0.7035793188432828,3.0,2;4;1,20;20;20,f8a409000cb9e650fd192de75b4fc1c9e9f64a172f474469bffe97bcb4d4afdf,6db384ffcd33141102f0bbbf567f173ab113d6dd553031e03045569fa0143260,ff7fe6b895f4a9ced7aaf980f569e98bbffbad1fe1b8782675f81edd770b9aab,data/cova3d_native_candidates_v1_0/coronacases_010/C50_FRG.npz,1eb57a1e40fcd4b7d7552dcb36a13a4029e10258582152f5eac5a946658f9a92,False
radiopaedia_10_85902_1,radiopaedia_case_10,final_outer_cv,1,C100_COH,1.0,coherent,2,2,20,20,20,0.6835939884185791,1.0,1;2,10;10,b643e10289d8bf911440799047cfde2bb05d9a6cb9bcf289239666e656278c29,2e8427467a7d0dbcca58564ce8958569ddc86d56862404afb4cb6915bdabfe44,95f3465344a9e466ec3aabc2f453dc51d2baa761ba86116641dcc065287508f6,data/cova3d_native_candidates_v1_0/radiopaedia_10_85902_1/C100_COH.npz,94e45fd1cf0cd2a73c5fe09eee284862b3ff2b157c12f2ae69677b2a2edbe21e,False
radiopaedia_10_85902_1,radiopaedia_case_10,final_outer_cv,1,C100_DIS,1.0,dispersed,2,2,20,20,20,20.493096197419014,9.0,1;2,10;10,2fdc426447a845eca6838b16d4846c06893b7cf120e29f5153ca6450b6dfb422,2e8427467a7d0dbcca58564ce8958569ddc86d56862404afb4cb6915bdabfe44,f5a911487e495558a29054e65ccb474b82f23356cdabd5a7647cd4ddd49f320e,data/cova3d_native_candidates_v1_0/radiopaedia_10_85902_1/C100_DIS.npz,34de7f2d62911010500631aeef1f2c49d248f63b95ce6a13f45f7faf79e3a91b,False
radiopaedia_10_85902_1,radiopaedia_case_10,final_outer_cv,1,C100_FRG,1.0,fragmented,2,2,20,20,20,0.6835939884185791,3.0,1;2,10;10,434b5feebe3d18cb9cfdc604c2091ff0f08b1879b165a16e9e1062650d3b972c,2e8427467a7d0dbcca58564ce8958569ddc86d56862404afb4cb6915bdabfe44,94169437e5dfff090e224836e0dd0c52ea720a354f4e58cc8d2676bf9cf29bb6,data/cova3d_native_candidates_v1_0/radiopaedia_10_85902_1/C100_FRG.npz,90041d4ee432e5d27a6ac3754907af6cc511760b7a2823700fcba42db3397339,False
radiopaedia_10_85902_1,radiopaedia_case_10,final_outer_cv,1,C50_COH,0.5,coherent,2,1,20,20,20,0.6835939884185791,1.0,1,20,b368b765ddcae9c550114164c43fcdf064729a298a396958e384a23384fd75f1,2e8427467a7d0dbcca58564ce8958569ddc86d56862404afb4cb6915bdabfe44,62c4e8986b46a4bdf7e05f36003f31c4adf936e9acea74e0e17283870d7ef994,data/cova3d_native_candidates_v1_0/radiopaedia_10_85902_1/C50_COH.npz,60474f6b6429022a89e634834d92c2336c2acbe5affe6d65539821a1fffdbe65,False
radiopaedia_10_85902_1,radiopaedia_case_10,final_outer_cv,1,C50_DIS,0.5,dispersed,2,1,20,20,20,3.0878819381142857,16.0,1,20,83b971e1b75ad846d9a4ab90d4c6101c117b02dd8d808733abb959d02873df93,2e8427467a7d0dbcca58564ce8958569ddc86d56862404afb4cb6915bdabfe44,c16ea0f003b460a1a1fb8dc8bdec5c80cd34c4024d984366b5e86dc302b980d7,data/cova3d_native_candidates_v1_0/radiopaedia_10_85902_1/C50_DIS.npz,9731a39cbf6633ca99b81d9f9f48429a9a19690467ac50e06d2c8aeaca4da34b,False
radiopaedia_10_85902_1,radiopaedia_case_10,final_outer_cv,1,C50_FRG,0.5,fragmented,2,1,20,20,20,0.6835939884185791,3.0,1,20,48314dcc5dabd80708917c95542602f9fd66c1476cdab4cd8c6da77d1c5ed70f,2e8427467a7d0dbcca58564ce8958569ddc86d56862404afb4cb6915bdabfe44,77d7ee63440063a807809f4282ba5b66794ceda195493810735970e1d0c3fbf1,data/cova3d_native_candidates_v1_0/radiopaedia_10_85902_1/C50_FRG.npz,f95866c14af821bd3ee0c9109dc9120c43d654b7e3fab8be00dd9d1bb8b4f233,False
radiopaedia_10_85902_3,radiopaedia_case_10,final_outer_cv,1,C100_COH,1.0,coherent,2,2,20,20,20,0.7099803839064772,1.0,2;1,10;10,fc8cabc196e0942eb2c89bcb0d9d6893ab67a90e4ad6c0054a0a63fe723b7dd8,d2a10a91687ae2c8d9f2e5c530a4e943e81bbc435d176d807fbd466a456dde84,b10c745cdefe0646759565100600e7ab932765c7138364f5eba6fdc8d94810f5,data/cova3d_native_candidates_v1_0/radiopaedia_10_85902_3/C100_COH.npz,ab8f1c443e60cedd33a49e6682689e318bd4c8e388bae9daf6b5772e6f1ca26b,False
radiopaedia_10_85902_3,radiopaedia_case_10,final_outer_cv,1,C100_DIS,1.0,dispersed,2,2,20,20,20,25.469396458585848,10.0,2;1,10;10,d1c7fcc8e30e89a616f022dd399b7ef49ad530d876538345fac241f4d6b77770,d2a10a91687ae2c8d9f2e5c530a4e943e81bbc435d176d807fbd466a456dde84,c7ee2ca5587ad77ef2e17acf67708e301d34ac07cef457f8ef87b8108d7e76fa,data/cova3d_native_candidates_v1_0/radiopaedia_10_85902_3/C100_DIS.npz,4a31442661619ebf1ecdf6f9427df9b1c3213e1856a6f259c2d5bdd5961c1d8f,False
radiopaedia_10_85902_3,radiopaedia_case_10,final_outer_cv,1,C100_FRG,1.0,fragmented,2,2,20,20,20,0.6835939884185791,3.0,2;1,10;10,0ca8c88604af8b88484f292856e3901402f53cf1a4fa7ee85d308905cd944170,d2a10a91687ae2c8d9f2e5c530a4e943e81bbc435d176d807fbd466a456dde84,a42e13c8e6bdefab4e3e2ceb29eb5bfda5c3d66b23050345b550c1e641a598ad,data/cova3d_native_candidates_v1_0/radiopaedia_10_85902_3/C100_FRG.npz,7c667306d83f9e4b6c8d80bb68660cb294b2359916230a5dc441414505a89a7e,False
radiopaedia_10_85902_3,radiopaedia_case_10,final_outer_cv,1,C50_COH,0.5,coherent,2,1,20,20,20,0.7099803839064773,1.0,2,20,daf3723df8be6cd0a4828ba4791a05e005cc05b61838d4606d3d427995eafdb6,d2a10a91687ae2c8d9f2e5c530a4e943e81bbc435d176d807fbd466a456dde84,492e505a9ffdc400bb066a02a65af7b29129967a2ac133d163e003990dc26033,data/cova3d_native_candidates_v1_0/radiopaedia_10_85902_3/C50_COH.npz,70ea3d5eaac1cd74f6f7b2764872c8a27abf0b5004c29f574929412fe56e580a,False
radiopaedia_10_85902_3,radiopaedia_case_10,final_outer_cv,1,C50_DIS,0.5,dispersed,2,1,20,20,20,31.82054881602331,20.0,2,20,207d012a99a97451fbf988488e9f217b884d6fc034895b88c0e850f673033c27,d2a10a91687ae2c8d9f2e5c530a4e943e81bbc435d176d807fbd466a456dde84,9b44fef6279cb44a5e78269792ff6d7c387198d367c7856fc549cfe49ad9333a,data/cova3d_native_candidates_v1_0/radiopaedia_10_85902_3/C50_DIS.npz,ecaf130b72381b87a3fb50a093ae05ac2e0c5cc603fc9084bc1b071b4a1c226f,False
radiopaedia_10_85902_3,radiopaedia_case_10,final_outer_cv,1,C50_FRG,0.5,fragmented,2,1,20,20,20,0.6835939884185791,3.0,2,20,2826dabdc50cd2511209f60594509316928f6c5c9ae19aa5012367cfe6a1a2a3,d2a10a91687ae2c8d9f2e5c530a4e943e81bbc435d176d807fbd466a456dde84,7db06daebef16ea15d448861126aa83c19798a51d1cad8157b957e85aa3a164c,data/cova3d_native_candidates_v1_0/radiopaedia_10_85902_3/C50_FRG.npz,2a22949d4fdf0adb5046a08f176f3ad8785f7aa6eb0d4b8ec7141e214532b55e,False
radiopaedia_14_85914_0,radiopaedia_case_14,permanent_development,,C100_COH,1.0,coherent,28,28,280,280,280,0.7309558413699974,1.0,22;1;13;24;4;17;30;10;26;3;5;14;21;28;29;23;7;27;9;19;12;11;16;15;20;2;25;6,10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10,07af68d69d41e893409a91fb1f5deb663aa298fc42fb10ac14034b14a4695b15,949e173ae5d2cd6958a15c80a08e8276c352191509062e3a104dc94ad0d41235,7e25738a0cf9bfaf86a42387af9c92fa5df97cc16d658bab8ab9f8b8975e0a9d,data/cova3d_native_candidates_v1_0/radiopaedia_14_85914_0/C100_COH.npz,0cd07b73819ecf8a05f65d937a716ad01e0387d629182c9ce7a4cd8ae8050cfa,False
radiopaedia_14_85914_0,radiopaedia_case_14,permanent_development,,C100_DIS,1.0,dispersed,28,28,280,280,280,10.28505843281694,10.0,22;1;13;24;4;17;30;10;26;3;5;14;21;28;29;23;7;27;9;19;12;11;16;15;20;2;25;6,10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10,f4f6e8f0e28605843636c59423ea18330befca2e4dde67ac969caeb8db0ffd43,949e173ae5d2cd6958a15c80a08e8276c352191509062e3a104dc94ad0d41235,e66cb6a2f95a8ecd76ab21804dc189bf1afea237e5f8f0a0c6c34a1d86e9e405,data/cova3d_native_candidates_v1_0/radiopaedia_14_85914_0/C100_DIS.npz,156f952b39be91c2c54fd3fcd01cc64762331bd77057706f9b47de51234e827d,False
radiopaedia_14_85914_0,radiopaedia_case_14,permanent_development,,C100_FRG,1.0,fragmented,28,28,280,280,280,0.6835939884185791,3.0,22;1;13;24;4;17;30;10;26;3;5;14;21;28;29;23;7;27;9;19;12;11;16;15;20;2;25;6,10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10,97adcb31ca50fb71dd218af4d8411182e0e212ffae7ece6af6fb38b286183bd9,949e173ae5d2cd6958a15c80a08e8276c352191509062e3a104dc94ad0d41235,fa7ef24d7cc7ca41e794886162f3470abacb669b89097b3b2e448122a4993b3a,data/cova3d_native_candidates_v1_0/radiopaedia_14_85914_0/C100_FRG.npz,5d400b2bbc70f951a4aa4c889bd3f7cbee231c1357d5c78f1f86c4dc76bd491d,False
radiopaedia_14_85914_0,radiopaedia_case_14,permanent_development,,C50_COH,0.5,coherent,28,14,280,280,280,0.7170654077723907,1.0,22;1;13;24;4;17;30;10;26;3;5;14;21;28,20;20;20;20;20;20;20;20;20;20;20;20;20;20,a0cb19f6b26b2ce4726ac307d048dc69a7ed3e3b9cb043b8199d282f56a03d80,949e173ae5d2cd6958a15c80a08e8276c352191509062e3a104dc94ad0d41235,14e29b6bd6605f824bd788307984b072cba922d0dadd28bc9ac7643c0d670a68,data/cova3d_native_candidates_v1_0/radiopaedia_14_85914_0/C50_COH.npz,fca2fe0fd1e81076617489101d448e54bb9befe980182276a020c6819a2c9e00,False
radiopaedia_14_85914_0,radiopaedia_case_14,permanent_development,,C50_DIS,0.5,dispersed,28,14,280,280,280,10.336848730692433,19.5,22;1;13;24;4;17;30;10;26;3;5;14;21;28,20;20;20;20;20;20;20;20;20;20;20;20;20;20,76a46f6a111569e8d662e0431ab0e97ff3473115b7c546101826415663e63024,949e173ae5d2cd6958a15c80a08e8276c352191509062e3a104dc94ad0d41235,d87dacf6263cdaca2daf3d12aae9d5e449042c6aa9e1f8372343231edb077948,data/cova3d_native_candidates_v1_0/radiopaedia_14_85914_0/C50_DIS.npz,18199e217a2f79d9355093876c75da13cc191b7e385ec45d5dc4d9ad230350bc,False
radiopaedia_14_85914_0,radiopaedia_case_14,permanent_development,,C50_FRG,0.5,fragmented,28,14,280,280,280,0.6835939884185791,2.9285714285714284,22;1;13;24;4;17;30;10;26;3;5;14;21;28,20;20;20;20;20;20;20;20;20;20;20;20;20;20,e5ef5cb61315fbf26839605ece5cddc830047b9ecad15da63c40e0d0c4c44c5a,949e173ae5d2cd6958a15c80a08e8276c352191509062e3a104dc94ad0d41235,82506ecbecd6adbe7114f08f7acc8f86d7c1810e09a643b4e389c64bacb8fb5c,data/cova3d_native_candidates_v1_0/radiopaedia_14_85914_0/C50_FRG.npz,cedeaeab9887594ec79c32a7b5825d58164aa331f3a72ac98751444b2833f626,False
radiopaedia_27_86410_0,radiopaedia_case_27,permanent_development,,C100_COH,1.0,coherent,13,13,140,140,140,0.7385925277333948,1.0,2;7;3;8;13;14;4;10;9;1;5;11;12,11;11;11;11;11;11;11;11;11;11;10;10;10,4b4b0b856f250afbb19fbf9ef3e80ef0884e1dcbf9d7e83dc5befc0008a9261e,4a5104879ea32f49d67cef763617882faad9f82dff02529a384143a8e6b72067,23f2e08e1812ee96529b6e1d09cf3adb8c3c67c7c825f5974ef43f8f59c0ac6f,data/cova3d_native_candidates_v1_0/radiopaedia_27_86410_0/C100_COH.npz,86cfea335bede7205e5cec4cf7dc4eac5ca48700f1459a54035297d9dceca691,False
radiopaedia_27_86410_0,radiopaedia_case_27,permanent_development,,C100_DIS,1.0,dispersed,13,13,140,140,140,16.07782704241031,10.076923076923077,2;7;3;8;13;14;4;10;9;1;5;11;12,11;11;11;11;11;11;11;11;11;11;10;10;10,e74a6e071b8479da20b25158cc715cfed84a19cf66f9a4232aa68d2695603561,4a5104879ea32f49d67cef763617882faad9f82dff02529a384143a8e6b72067,97befbf76824c6018106c12a7da1bb5ef29cfecef065500c7d81b7a8b9de6394,data/cova3d_native_candidates_v1_0/radiopaedia_27_86410_0/C100_DIS.npz,8aeb3348c72f074ce74f75e024d0477914b31e90d995e3670e0b0cc192358097,False
radiopaedia_27_86410_0,radiopaedia_case_27,permanent_development,,C100_FRG,1.0,fragmented,13,13,140,140,140,0.6835939884185791,3.0,2;7;3;8;13;14;4;10;9;1;5;11;12,11;11;11;11;11;11;11;11;11;11;10;10;10,694fcede524f3c7e7d1b739b840d3986f96bc42444d770e32e3415467f90d75e,4a5104879ea32f49d67cef763617882faad9f82dff02529a384143a8e6b72067,bdd6b638e48b3dcd5897ee95cd02465a376f5825c446306865352fba622f1fd5,data/cova3d_native_candidates_v1_0/radiopaedia_27_86410_0/C100_FRG.npz,0c8f1787b824951dbe3adbed2073d05aec194c80f0febaa4c6464d4280a59a47,False
radiopaedia_27_86410_0,radiopaedia_case_27,permanent_development,,C50_COH,0.5,coherent,13,7,140,140,140,0.7017967392074164,1.0,2;7;3;8;13;14;4,20;20;20;20;20;20;20,0d44aa9b88d4b6323a434b6db9474c931619fb11217dfb3fa3a1fb9fbbab8c03,4a5104879ea32f49d67cef763617882faad9f82dff02529a384143a8e6b72067,44623c7166c6c48c99eef6503463342d2243797e0dc127b924977124622224ae,data/cova3d_native_candidates_v1_0/radiopaedia_27_86410_0/C50_COH.npz,a984651245542971266e65d59bb52140c2696a240d928dbfe1a52c5f9e232d0d,False
radiopaedia_27_86410_0,radiopaedia_case_27,permanent_development,,C50_DIS,0.5,dispersed,13,7,140,140,140,3.616155665704698,16.571428571428573,2;7;3;8;13;14;4,20;20;20;20;20;20;20,db62b0d63a368f4970c899ca9d7e3d72226e75e1f39fb1b2431d5dd9bd94281c,4a5104879ea32f49d67cef763617882faad9f82dff02529a384143a8e6b72067,35a2c1179ad789812630ceb5d1843be3773214ede630eebb786b695cfe7c2b67,data/cova3d_native_candidates_v1_0/radiopaedia_27_86410_0/C50_DIS.npz,3ec65baa35e7d3c8c30016a7ed1318c2104186a4666db3750eca904da2323162,False
radiopaedia_27_86410_0,radiopaedia_case_27,permanent_development,,C50_FRG,0.5,fragmented,13,7,140,140,140,0.6835939884185791,3.0,2;7;3;8;13;14;4,20;20;20;20;20;20;20,f3a075a0912420efc347b59f3e0fb84dee12e68ff6fcf60870643abb67d0d243,4a5104879ea32f49d67cef763617882faad9f82dff02529a384143a8e6b72067,ed3916d00c6eac882733c79f275a7acfcc8a4fab3ee987a5eabafe0c4086516c,data/cova3d_native_candidates_v1_0/radiopaedia_27_86410_0/C50_FRG.npz,0857733811c42fa9a1bac5e9b8208bdf56d9213d2d2b551769a8422ca1bd9d54,False
