case_id,component_native_id,component_volume_ml,selected_in_C50,selected_in_C100,C50_resolution_class,C100_resolution_class,cross_coverage_discordant,minimum_common_raw_capacity_across_available_coverages,minimum_common_geometry_capacity_across_available_coverages,global_resolution_class,minimum_train_quota,geometry_claim_allowed,shared_anchor_required,A1_3_operational_geometry_class,A1_3_trigger,A1_3_geometry_claim_allowed
coronacases_006,1,2.523132671356201,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,6,6,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_006,2,127.01210888671876,False,True,,GEOMETRY_RESOLVABLE,False,6,6,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_007,1,0.204301643371582,False,True,,RESOLUTION_LIMITED,False,5,0,GLOBAL_RESOLUTION_LIMITED,1,False,True,GLOBAL_RESOLUTION_NEUTRAL,A1.2_resolution_limit,False
coronacases_007,2,12.808493328094482,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,6,6,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_007,3,51.80622119903564,False,True,,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_007,4,1.6430527687072751,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,6,6,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_007,5,0.1702513694763183,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,6,6,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_007,6,0.3984390258789062,False,True,,GEOMETRY_RESOLVABLE,False,7,7,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_007,7,0.7003175735473632,False,True,,GEOMETRY_RESOLVABLE,False,6,6,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_007,8,0.469080638885498,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_007,9,23.485032939910887,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,1,0.2887820254313532,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,2,2.1259607654028163,False,True,,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,3,3.0190848113277835,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,4,0.1638181671537858,True,True,RESOLUTION_LIMITED,RESOLUTION_LIMITED,False,3,0,GLOBAL_RESOLUTION_LIMITED,1,False,True,GLOBAL_RESOLUTION_NEUTRAL,A1.2_resolution_limit,False
coronacases_008,5,151.33543283995854,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,6,0.3460133722895668,False,True,,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,7,2.346485221186759,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,8,0.1674935747501848,False,True,,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,11,0.4625762989182221,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,12,0.3549393621665359,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,13,0.7791864104365966,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,16,2.7744076770532184,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,17,2.8342643150517173,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,18,0.8406182231192663,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,19,0.4988053166541555,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,20,0.3391876153248258,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,21,0.3853927393938423,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,22,0.8773722990832566,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,23,0.5303088103375758,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,24,0.7560838484020883,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,25,1.9789444615468548,False,True,,GEOMETRY_RESOLVABLE,False,2,2,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,26,95.28704216955737,False,True,,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,27,1.070068668780178,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,28,2.1285860565431016,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,31,1.002336157360824,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,2,2,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,33,0.1092121114358572,True,True,RESOLUTION_LIMITED,RESOLUTION_LIMITED,False,3,0,GLOBAL_RESOLUTION_LIMITED,1,False,True,GLOBAL_RESOLUTION_NEUTRAL,A1.2_resolution_limit,False
coronacases_008,34,0.6547476103870863,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,35,10.479112115561724,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,36,1.6801863297824189,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,37,2.496126816183005,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,38,0.9787085370982588,False,True,,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,39,0.2467773671867927,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,2,2,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_008,40,0.2635792304846169,True,True,RESOLUTION_LIMITED,GEOMETRY_RESOLVABLE,True,3,0,GLOBAL_RESOLUTION_LIMITED,1,False,True,GLOBAL_RESOLUTION_NEUTRAL,A1.2_resolution_limit,False
coronacases_009,1,72.49283125238443,False,True,,GEOMETRY_RESOLVABLE,False,2,2,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_009,2,0.7490830878262388,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,2,2,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_009,3,28.84554014057272,False,True,,GEOMETRY_RESOLVABLE,False,2,2,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_009,4,0.1934625067748364,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_009,5,0.1705647704657374,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_009,6,0.1084137719124687,True,True,RESOLUTION_LIMITED,RESOLUTION_LIMITED,False,3,0,GLOBAL_RESOLUTION_LIMITED,1,False,True,GLOBAL_RESOLUTION_NEUTRAL,A1.2_resolution_limit,False
coronacases_009,7,0.342998743895483,False,True,,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_009,8,1.1107738613618026,False,True,,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_009,9,0.753756095236259,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_010,1,212.64987520037943,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_010,2,2.05612326040889,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_010,3,0.3789809009526386,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_010,4,0.7238488478121297,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_010,5,187.42451390034933,False,True,,GEOMETRY_RESOLVABLE,False,6,6,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
coronacases_010,6,0.5434707617853498,False,True,,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_10_85902_1,1,1.2869462407195642,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_10_85902_1,2,159.57572624033392,False,True,,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_10_85902_3,1,1.960326608503476,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_10_85902_3,2,263.3113504346315,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,1,480.1645958003241,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,6,6,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,2,3.5701776612554363,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,3,0.4504779143259477,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,4,7.374940294493887,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,5,2.807542851940139,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,6,6,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,6,0.2644922194071435,False,True,,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,7,0.1915933038108284,False,True,,GEOMETRY_RESOLVABLE,False,6,6,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,9,3.1337187691595494,False,True,,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,10,0.1504708386026506,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,11,5.333770657797062,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,12,0.1542092445306667,False,True,,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,13,0.4261782757938426,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,14,0.5775837158784973,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,15,2.998201554268963,False,True,,GEOMETRY_RESOLVABLE,False,6,6,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,16,8.66842874558748,False,True,,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,17,533.4443570864105,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,19,0.2887918579392486,False,True,,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,20,0.4579547261819801,False,True,,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,21,1.0654456894846067,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,22,1.050492065772542,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,23,0.2943994668312729,False,True,,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,24,0.2084161304869011,True,True,RESOLUTION_LIMITED,RESOLUTION_LIMITED,False,6,0,GLOBAL_RESOLUTION_LIMITED,1,False,True,GLOBAL_RESOLUTION_NEUTRAL,A1.2_resolution_limit,False
radiopaedia_14_85914_0,25,0.3635599764995719,False,True,,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,26,0.4158976594917982,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,27,0.1233673956245334,False,True,,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,28,0.5233768299222629,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,29,0.2252389571629738,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_14_85914_0,30,0.4308512832038628,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_27_86410_0,1,276.59811240354185,False,True,,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_27_86410_0,2,1.6430294053631036,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,6,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_27_86410_0,3,0.3841212091036607,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_27_86410_0,4,16.33216089802061,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_27_86410_0,5,1.491623965278449,False,True,,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_27_86410_0,7,0.6364636092447518,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_27_86410_0,8,0.5944065425545699,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_27_86410_0,9,9.05068075172713,False,True,,GEOMETRY_RESOLVABLE,False,6,6,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_27_86410_0,10,32.89423376061422,False,True,,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_27_86410_0,11,11.394661268593264,False,True,,GEOMETRY_RESOLVABLE,False,5,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_27_86410_0,12,464.2343135395651,False,True,,GEOMETRY_RESOLVABLE,False,4,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_27_86410_0,13,1.0009581872263276,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,5,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_27_86410_0,14,0.9336668805220368,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,7,7,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_29_86490_1,1,0.1766396800987637,False,True,,RESOLUTION_LIMITED,False,5,0,GLOBAL_RESOLUTION_LIMITED,1,False,True,GLOBAL_RESOLUTION_NEUTRAL,A1.2_resolution_limit,False
radiopaedia_29_86490_1,2,0.2803804446012122,True,True,RESOLUTION_LIMITED,GEOMETRY_RESOLVABLE,True,2,0,GLOBAL_RESOLUTION_LIMITED,1,False,True,GLOBAL_RESOLUTION_NEUTRAL,A1.2_resolution_limit,False
radiopaedia_29_86491_1,1,13.974161358924418,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,6,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_29_86491_1,2,36.12982409131221,False,True,,GEOMETRY_RESOLVABLE,False,7,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_29_86491_1,3,0.5383304536343274,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,9,7,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,1,4.65151157593411,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,2,0.4121592535637819,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,3,4.62347353147399,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,4,9.583403596469434,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,6,5,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,5,27.03428246844888,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,6,7.651582333167082,False,True,,GEOMETRY_RESOLVABLE,False,2,2,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,7,0.4486087113619396,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,8,0.986939164996267,False,True,,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,9,0.619640782568679,True,True,GEOMETRY_RESOLVABLE,GEOMETRY_RESOLVABLE,False,4,4,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
radiopaedia_36_86526_0,10,8.742262262665797,False,True,,GEOMETRY_RESOLVABLE,False,3,3,GLOBAL_GEOMETRY_RESOLVABLE,2,True,False,GLOBAL_GEOMETRY_OPERATIONAL,none,True
