case_id,role,coverage_fraction,component_native_id,resolution_class,quota,coh_connected_sets,dis_connected_sets,frg_connected_sets,coh_component_sizes,dis_component_sizes,frg_component_sizes,coh_mean_nn_mm,dis_mean_nn_mm,frg_mean_nn_mm,coh_equals_dis,coh_equals_frg,dis_equals_frg,any_pairwise_alias,jaccard_coh_dis,jaccard_coh_frg,jaccard_dis_frg,geometry_claim_COH,geometry_claim_DIS,geometry_claim_FRG,limited_identity_pass,geometry_claim_pass,topology_pass,operational_distinct_pass,component_operationality_pass,common_capacity
coronacases_002,final_outer_cv,1.0,25,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,31.015991375611538,13.4114572621006,False,False,False,False,0.0,0.14285714285714285,0.3333333333333333,True,True,True,True,True,True,True,True,4
coronacases_002,final_outer_cv,1.0,26,GLOBAL_GEOMETRY_RESOLVABLE,6,1,6,3,6,1;1;1;1;1;1,3;2;1,1.5,6.70554267905104,2.5,False,False,False,False,0.0,0.09090909090909091,0.2,True,True,True,True,True,True,True,True,6
coronacases_002,final_outer_cv,1.0,27,GLOBAL_RESOLUTION_LIMITED,11,1,1,1,11,11,11,1.5,1.5,1.5,True,True,True,True,1.0,1.0,1.0,False,False,False,True,True,True,True,True,30
coronacases_003,final_outer_cv,0.5,2,GLOBAL_GEOMETRY_RESOLVABLE,10,1,10,3,10,1;1;1;1;1;1;1;1;1;1,4;3;3,1.5,4.607581788751304,1.5,False,False,False,False,0.0,0.25,0.1111111111111111,True,True,True,True,True,True,True,True,10
coronacases_003,final_outer_cv,0.5,4,GLOBAL_RESOLUTION_LIMITED,39,1,1,1,39,39,39,1.5,1.5,1.5,True,True,True,True,1.0,1.0,1.0,False,False,False,True,True,True,True,True,39
coronacases_003,final_outer_cv,0.5,5,GLOBAL_GEOMETRY_RESOLVABLE,11,1,5,3,11,4;3;2;1;1,4;4;3,1.5,3.5699526566925375,1.6363636363636365,False,False,False,False,0.047619047619047616,0.15789473684210525,0.15789473684210525,True,True,True,True,True,True,True,True,11
coronacases_003,final_outer_cv,0.5,6,GLOBAL_GEOMETRY_RESOLVABLE,8,1,8,3,8,1;1;1;1;1;1;1;1,3;3;2,1.5,6.789083027531929,1.5,False,False,False,False,0.0,0.23076923076923078,0.06666666666666667,True,True,True,True,True,True,True,True,8
coronacases_003,final_outer_cv,0.5,12,GLOBAL_GEOMETRY_RESOLVABLE,7,1,6,3,7,2;1;1;1;1;1,3;2;2,1.5,3.8084355074454317,1.5,False,False,False,False,0.0,0.16666666666666666,0.16666666666666666,True,True,True,True,True,True,True,True,7
coronacases_003,final_outer_cv,0.5,14,GLOBAL_GEOMETRY_RESOLVABLE,9,1,9,3,9,1;1;1;1;1;1;1;1;1,3;3;3,1.5,9.797754097044399,1.5,False,False,False,False,0.0,0.2,0.125,True,True,True,True,True,True,True,True,9
coronacases_003,final_outer_cv,0.5,16,GLOBAL_RESOLUTION_LIMITED,33,1,1,1,33,33,33,1.5,1.5,1.5,True,True,True,True,1.0,1.0,1.0,False,False,False,True,True,True,True,True,33
coronacases_003,final_outer_cv,0.5,20,GLOBAL_GEOMETRY_RESOLVABLE,12,1,12,3,12,1;1;1;1;1;1;1;1;1;1;1;1,4;4;4,1.625,4.666431744557413,1.5,False,False,False,False,0.043478260869565216,0.09090909090909091,0.14285714285714285,True,True,True,True,True,True,True,True,12
coronacases_003,final_outer_cv,0.5,26,GLOBAL_GEOMETRY_RESOLVABLE,9,1,9,3,9,1;1;1;1;1;1;1;1;1,3;3;3,1.6666666666666667,6.997380227932445,1.5,False,False,False,False,0.0,0.2,0.125,True,True,True,True,True,True,True,True,9
coronacases_003,final_outer_cv,0.5,27,GLOBAL_GEOMETRY_RESOLVABLE,9,1,9,3,9,1;1;1;1;1;1;1;1;1,3;3;3,1.5,4.468306115762555,1.5,False,False,False,False,0.0,0.2,0.125,True,True,True,True,True,True,True,True,9
coronacases_003,final_outer_cv,0.5,29,GLOBAL_GEOMETRY_RESOLVABLE,10,1,10,3,10,1;1;1;1;1;1;1;1;1;1,4;3;3,1.6242640687119283,56.19308316254738,1.65,False,False,False,False,0.0,0.05263157894736842,0.05263157894736842,True,True,True,True,True,True,True,True,10
coronacases_003,final_outer_cv,0.5,30,GLOBAL_GEOMETRY_RESOLVABLE,9,1,9,3,9,1;1;1;1;1;1;1;1;1,3;3;3,1.5,12.939582908707166,1.5,False,False,False,False,0.0,0.2,0.125,True,True,True,True,True,True,True,True,9
coronacases_003,final_outer_cv,0.5,34,GLOBAL_GEOMETRY_RESOLVABLE,9,1,9,3,9,1;1;1;1;1;1;1;1;1,3;3;3,1.6666666666666667,5.576363820977475,1.5,False,False,False,False,0.0,0.2,0.125,True,True,True,True,True,True,True,True,9
coronacases_003,final_outer_cv,0.5,35,GLOBAL_GEOMETRY_RESOLVABLE,8,1,8,3,8,1;1;1;1;1;1;1;1,3;3;2,1.5,6.146863514394112,1.5,False,False,False,False,0.0,0.14285714285714285,0.14285714285714285,True,True,True,True,True,True,True,True,8
coronacases_003,final_outer_cv,0.5,37,GLOBAL_GEOMETRY_RESOLVABLE,9,1,9,3,9,1;1;1;1;1;1;1;1;1,3;3;3,1.6666666666666667,4.6840858659078,1.5,False,False,False,False,0.0,0.2,0.125,True,True,True,True,True,True,True,True,9
coronacases_003,final_outer_cv,0.5,38,GLOBAL_GEOMETRY_RESOLVABLE,5,1,4,2,5,2;1;1;1,3;2,1.5,3.8124611797498105,2.1193485306737943,False,False,False,False,0.0,0.25,0.0,True,True,True,True,True,True,True,True,5
coronacases_003,final_outer_cv,0.5,39,GLOBAL_RESOLUTION_LIMITED,39,1,1,1,39,39,39,1.5,1.5,1.5,True,True,True,True,1.0,1.0,1.0,False,False,False,True,True,True,True,True,39
coronacases_003,final_outer_cv,0.5,40,GLOBAL_GEOMETRY_RESOLVABLE,8,1,8,3,8,1;1;1;1;1;1;1;1,3;3;2,1.5,7.244674544469712,1.5,False,False,False,False,0.0,0.23076923076923078,0.14285714285714285,True,True,True,True,True,True,True,True,8
coronacases_003,final_outer_cv,0.5,42,GLOBAL_GEOMETRY_RESOLVABLE,9,1,9,3,9,1;1;1;1;1;1;1;1;1,3;3;3,1.5,4.830716345648871,1.5,False,False,False,False,0.058823529411764705,0.2,0.2,True,True,True,True,True,True,True,True,9
coronacases_003,final_outer_cv,0.5,43,GLOBAL_GEOMETRY_RESOLVABLE,8,1,3,2,8,6;1;1,5;3,1.5,2.8475461119597085,1.5,False,False,False,False,0.06666666666666667,0.23076923076923078,0.14285714285714285,True,True,True,True,True,True,True,True,8
coronacases_003,final_outer_cv,1.0,1,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.9635254915624212,100.18032348127697,54.77684194663124,False,False,False,False,0.0,0.14285714285714285,0.14285714285714285,True,True,True,True,True,True,True,True,4
coronacases_003,final_outer_cv,1.0,2,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.8,6.933879371667606,2.541640786499874,False,False,False,False,0.0,0.1111111111111111,0.25,True,True,True,True,True,True,True,True,5
coronacases_003,final_outer_cv,1.0,3,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.5,27.93838229126077,8.22922470831599,False,False,False,False,0.0,0.25,0.25,True,True,True,True,True,True,True,True,5
coronacases_003,final_outer_cv,1.0,4,GLOBAL_RESOLUTION_LIMITED,19,1,1,1,19,19,19,1.5,1.5,1.5,True,True,True,True,1.0,1.0,1.0,False,False,False,True,True,True,True,True,39
coronacases_003,final_outer_cv,1.0,5,GLOBAL_GEOMETRY_RESOLVABLE,7,1,6,3,7,2;1;1;1;1;1,3;2;2,1.5,4.8746241231082745,1.5,False,False,False,False,0.07692307692307693,0.2727272727272727,0.2727272727272727,True,True,True,True,True,True,True,True,7
coronacases_003,final_outer_cv,1.0,6,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,10.722416904053807,6.174518244649274,False,False,False,False,0.0,0.3333333333333333,0.3333333333333333,True,True,True,True,True,True,True,True,4
coronacases_003,final_outer_cv,1.0,8,GLOBAL_GEOMETRY_RESOLVABLE,6,1,6,3,6,1;1;1;1;1;1,2;2;2,1.7071067811865472,4.371320343559642,1.5,False,False,False,False,0.09090909090909091,0.2,0.3333333333333333,True,True,True,True,True,True,True,True,6
coronacases_003,final_outer_cv,1.0,9,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.5,4.3970562748477136,2.048528137423857,False,False,False,False,0.0,0.1111111111111111,0.25,True,True,True,True,True,True,True,True,5
coronacases_003,final_outer_cv,1.0,10,GLOBAL_GEOMETRY_RESOLVABLE,6,1,6,3,6,1;1;1;1;1;1,2;2;2,1.5,6.04163831986886,1.5,False,False,False,False,0.0,0.09090909090909091,0.2,True,True,True,True,True,True,True,True,6
coronacases_003,final_outer_cv,1.0,12,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.5,4.5,2.1486832980505137,False,False,False,False,0.0,0.1111111111111111,0.25,True,True,True,True,True,True,True,True,5
coronacases_003,final_outer_cv,1.0,13,GLOBAL_RESOLUTION_LIMITED,19,1,1,1,19,19,19,1.5,1.5,1.5,True,True,True,True,1.0,1.0,1.0,False,False,False,True,True,True,True,True,34
coronacases_003,final_outer_cv,1.0,14,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.5,12.967949956610829,4.0301943396169815,False,False,False,False,0.0,0.1111111111111111,0.25,True,True,True,True,True,True,True,True,5
coronacases_003,final_outer_cv,1.0,15,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.5,7.93258293081806,2.843167672515498,False,False,False,False,0.0,0.1111111111111111,0.25,True,True,True,True,True,True,True,True,5
coronacases_003,final_outer_cv,1.0,16,GLOBAL_RESOLUTION_LIMITED,19,1,1,1,19,19,19,1.5,1.5,1.5,True,True,True,True,1.0,1.0,1.0,False,False,False,True,True,True,True,True,33
coronacases_003,final_outer_cv,1.0,18,GLOBAL_GEOMETRY_RESOLVABLE,6,1,6,3,6,1;1;1;1;1;1,3;2;1,1.7071067811865472,11.378133598703945,3.872022120425379,False,False,False,False,0.0,0.2,0.09090909090909091,True,True,True,True,True,True,True,True,6
coronacases_003,final_outer_cv,1.0,20,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.6242640687119283,7.330791109277065,2.94928556845359,False,False,False,False,0.0,0.1111111111111111,0.1111111111111111,True,True,True,True,True,True,True,True,5
coronacases_003,final_outer_cv,1.0,21,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.875,10.99888612801213,6.692262074721599,False,False,False,False,0.0,0.3333333333333333,0.14285714285714285,True,True,True,True,True,True,True,True,4
coronacases_003,final_outer_cv,1.0,22,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.8,9.47956306685541,3.7806975801127876,False,False,False,False,0.0,0.1111111111111111,0.1111111111111111,True,True,True,True,True,True,True,True,5
coronacases_003,final_outer_cv,1.0,23,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.5,14.02283156993711,4.389043743820395,False,False,False,False,0.0,0.25,0.1111111111111111,True,True,True,True,True,True,True,True,5
coronacases_003,final_outer_cv,1.0,25,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,2,5,1;1;1;1;1,3;2,1.5,3.070820393249937,1.5,False,False,False,False,0.1111111111111111,0.42857142857142855,0.0,True,True,True,True,True,True,True,True,5
coronacases_003,final_outer_cv,1.0,26,GLOBAL_GEOMETRY_RESOLVABLE,7,1,7,3,7,1;1;1;1;1;1;1,3;2;2,1.5,8.229224916583755,1.5,False,False,False,False,0.07692307692307693,0.2727272727272727,0.2727272727272727,True,True,True,True,True,True,True,True,7
coronacases_003,final_outer_cv,1.0,27,GLOBAL_GEOMETRY_RESOLVABLE,6,1,6,3,6,1;1;1;1;1;1,3;2;1,1.5,5.5006125693120085,2.5962912017836257,False,False,False,False,0.09090909090909091,0.3333333333333333,0.2,True,True,True,True,True,True,True,True,6
coronacases_003,final_outer_cv,1.0,28,GLOBAL_GEOMETRY_RESOLVABLE,6,1,4,2,6,3;1;1;1,3;3,1.5,3.4074574075705315,1.5,False,False,False,False,0.09090909090909091,0.09090909090909091,0.09090909090909091,True,True,True,True,True,True,True,True,6
coronacases_003,final_outer_cv,1.0,29,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.5,81.77097741349692,19.966193007640094,False,False,False,False,0.0,0.1111111111111111,0.25,True,True,True,True,True,True,True,True,5
coronacases_003,final_outer_cv,1.0,30,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.5,16.5109297573755,4.659768778401238,False,False,False,False,0.1111111111111111,0.25,0.25,True,True,True,True,True,True,True,True,5
coronacases_003,final_outer_cv,1.0,31,GLOBAL_GEOMETRY_RESOLVABLE,7,1,7,3,7,1;1;1;1;1;1;1,3;2;2,1.5,4.844917325827351,1.5,False,False,False,False,0.07692307692307693,0.16666666666666666,0.2727272727272727,True,True,True,True,True,True,True,True,7
coronacases_003,final_outer_cv,1.0,32,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.6242640687119283,14.169908249233595,5.1344631145812,False,False,False,False,0.0,0.25,0.25,True,True,True,True,True,True,True,True,5
coronacases_003,final_outer_cv,1.0,33,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.5,5.322497216032183,2.4,False,False,False,False,0.0,0.1111111111111111,0.25,True,True,True,True,True,True,True,True,5
coronacases_003,final_outer_cv,1.0,34,GLOBAL_GEOMETRY_RESOLVABLE,7,1,7,3,7,1;1;1;1;1;1;1,3;2;2,1.5,6.259450651865473,1.5,False,False,False,False,0.0,0.16666666666666666,0.16666666666666666,True,True,True,True,True,True,True,True,7
coronacases_003,final_outer_cv,1.0,35,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.5,8.428010621890161,3.6,False,False,False,False,0.0,0.1111111111111111,0.25,True,True,True,True,True,True,True,True,5
coronacases_003,final_outer_cv,1.0,36,GLOBAL_GEOMETRY_RESOLVABLE,6,1,6,3,6,1;1;1;1;1;1,3;2;1,1.5,14.383105100669177,3.954163456597992,False,False,False,False,0.0,0.0,0.09090909090909091,True,True,True,True,True,True,True,True,6
coronacases_003,final_outer_cv,1.0,37,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,8.35977792688076,4.446487785800281,False,False,False,False,0.0,0.0,0.3333333333333333,True,True,True,True,True,True,True,True,4
coronacases_003,final_outer_cv,1.0,38,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,3,3,1;1;1,1;1;1,1.5,5.809309495049469,5.525654427946584,False,False,False,False,0.0,0.2,0.5,True,True,True,True,True,True,True,True,3
coronacases_003,final_outer_cv,1.0,39,GLOBAL_RESOLUTION_LIMITED,20,1,1,1,20,20,20,1.5,1.5,1.5,True,True,True,True,1.0,1.0,1.0,False,False,False,True,True,True,True,True,39
coronacases_003,final_outer_cv,1.0,40,GLOBAL_GEOMETRY_RESOLVABLE,6,1,6,3,6,1;1;1;1;1;1,2;2;2,1.5,8.35669649861272,1.5,False,False,False,False,0.0,0.09090909090909091,0.2,True,True,True,True,True,True,True,True,6
coronacases_003,final_outer_cv,1.0,41,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.5,14.443416405172362,4.389043743820395,False,False,False,False,0.0,0.25,0.1111111111111111,True,True,True,True,True,True,True,True,5
coronacases_003,final_outer_cv,1.0,42,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.5,6.617833069963671,2.541640786499874,False,False,False,False,0.0,0.1111111111111111,0.25,True,True,True,True,True,True,True,True,5
coronacases_003,final_outer_cv,1.0,43,GLOBAL_GEOMETRY_RESOLVABLE,5,1,4,2,5,2;1;1;1,4;1,1.5,3.3901689239237314,2.241640786499874,False,False,False,False,0.1111111111111111,0.25,0.1111111111111111,True,True,True,True,True,True,True,True,5
coronacases_003,final_outer_cv,1.0,44,GLOBAL_GEOMETRY_RESOLVABLE,5,1,3,2,5,3;1;1,3;2,1.5,3.5832815729997476,1.5,False,False,False,False,0.25,0.0,0.1111111111111111,True,True,True,True,True,True,True,True,5
coronacases_004,permanent_development,0.5,2,GLOBAL_GEOMETRY_RESOLVABLE,8,1,8,3,8,1;1;1;1;1;1;1;1,3;3;2,1.5,9.0406514926912,1.5,False,False,False,False,0.0,0.23076923076923078,0.06666666666666667,True,True,True,True,True,True,True,True,8
coronacases_004,permanent_development,0.5,4,GLOBAL_RESOLUTION_LIMITED,33,1,1,1,33,33,33,1.5,1.5,1.5,True,True,True,True,1.0,1.0,1.0,False,False,False,True,True,True,True,True,68
coronacases_004,permanent_development,0.5,5,GLOBAL_GEOMETRY_RESOLVABLE,6,1,6,3,6,1;1;1;1;1;1,2;2;2,1.5,4.86338638120718,1.5,False,False,False,False,0.0,0.2,0.09090909090909091,True,True,True,True,True,True,True,True,6
coronacases_004,permanent_development,0.5,9,GLOBAL_RESOLUTION_LIMITED,33,1,1,1,33,33,33,1.5,1.5,1.5,True,True,True,True,1.0,1.0,1.0,False,False,False,True,True,True,True,True,94
coronacases_004,permanent_development,1.0,1,GLOBAL_GEOMETRY_RESOLVABLE,6,1,6,3,6,1;1;1;1;1;1,2;2;2,1.5,6.790329721115835,1.5,False,False,False,False,0.09090909090909091,0.2,0.3333333333333333,True,True,True,True,True,True,True,True,6
coronacases_004,permanent_development,1.0,2,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.8106601717798212,13.564944436061051,7.478089112275492,False,False,False,False,0.0,0.14285714285714285,0.14285714285714285,True,True,True,True,True,True,True,True,4
coronacases_004,permanent_development,1.0,3,GLOBAL_GEOMETRY_RESOLVABLE,6,1,6,3,6,1;1;1;1;1;1,2;2;2,1.75,48.92219936797284,1.5,False,False,False,False,0.09090909090909091,0.2,0.3333333333333333,True,True,True,True,True,True,True,True,6
coronacases_004,permanent_development,1.0,4,GLOBAL_RESOLUTION_LIMITED,27,1,1,1,27,27,27,1.5,1.5,1.5,True,True,True,True,1.0,1.0,1.0,False,False,False,True,True,True,True,True,68
coronacases_004,permanent_development,1.0,5,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,7.412248622543011,3.454163456597992,False,False,False,False,0.0,0.3333333333333333,0.14285714285714285,True,True,True,True,True,True,True,True,4
coronacases_004,permanent_development,1.0,6,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,5.951073907674347,4.958170583096134,False,False,False,False,0.14285714285714285,0.14285714285714285,0.3333333333333333,True,True,True,True,True,True,True,True,4
coronacases_004,permanent_development,1.0,9,GLOBAL_RESOLUTION_LIMITED,26,1,1,1,26,26,26,1.5,1.5,1.5,True,True,True,True,1.0,1.0,1.0,False,False,False,True,True,True,True,True,94
coronacases_004,permanent_development,1.0,12,GLOBAL_GEOMETRY_RESOLVABLE,3,1,3,3,3,1;1;1,1;1;1,2.0,10.236074461757257,8.426546072283614,False,False,False,False,0.0,0.2,0.5,True,True,True,True,True,True,True,True,3
coronacases_005,final_outer_cv,0.5,2,GLOBAL_GEOMETRY_RESOLVABLE,8,1,8,3,8,1;1;1;1;1;1;1;1,3;3;2,1.5,32.30411172644117,1.5,False,False,False,False,0.0,0.14285714285714285,0.06666666666666667,True,True,True,True,True,True,True,True,8
coronacases_005,final_outer_cv,0.5,3,GLOBAL_RESOLUTION_LIMITED,32,1,1,1,32,32,32,1.5,1.5,1.5,True,True,True,True,1.0,1.0,1.0,False,False,False,True,True,True,True,True,81
coronacases_005,final_outer_cv,1.0,1,GLOBAL_GEOMETRY_RESOLVABLE,6,1,6,3,6,1;1;1;1;1;1,2;2;2,1.5,9.847703633078341,1.5,False,False,False,False,0.0,0.2,0.2,True,True,True,True,True,True,True,True,6
coronacases_005,final_outer_cv,1.0,2,GLOBAL_GEOMETRY_RESOLVABLE,8,1,8,3,8,1;1;1;1;1;1;1;1,3;3;2,1.5,32.30411172644117,1.5,False,False,False,False,0.0,0.06666666666666667,0.14285714285714285,True,True,True,True,True,True,True,True,8
coronacases_005,final_outer_cv,1.0,3,GLOBAL_RESOLUTION_LIMITED,26,1,1,1,26,26,26,1.5,1.5,1.5,True,True,True,True,1.0,1.0,1.0,False,False,False,True,True,True,True,True,81
coronacases_006,final_outer_cv,0.5,1,GLOBAL_GEOMETRY_RESOLVABLE,10,1,10,3,10,1;1;1;1;1;1;1;1;1;1,4;3;3,1.5,11.55216269300504,1.5,False,False,False,False,0.0,0.17647058823529413,0.1111111111111111,True,True,True,True,True,True,True,True,10
coronacases_006,final_outer_cv,1.0,1,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.5,18.55753044263963,5.5058100283221965,False,False,False,False,0.0,0.25,0.25,True,True,True,True,True,True,True,True,6
coronacases_006,final_outer_cv,1.0,2,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.5,56.98015259054919,15.801712228365549,False,False,False,False,0.0,0.1111111111111111,0.0,True,True,True,True,True,True,True,True,6
coronacases_007,final_outer_cv,0.5,2,GLOBAL_GEOMETRY_RESOLVABLE,9,1,9,3,9,1;1;1;1;1;1;1;1;1,4;3;2,1.5,17.102612647057736,1.6666666666666667,False,False,False,False,0.0,0.2,0.125,True,True,True,True,True,True,True,True,9
coronacases_007,final_outer_cv,0.5,4,GLOBAL_GEOMETRY_RESOLVABLE,8,1,8,3,8,1;1;1;1;1;1;1;1,4;2;2,1.5,6.60658742197127,1.6875,False,False,False,False,0.0,0.3333333333333333,0.14285714285714285,True,True,True,True,True,True,True,True,8
coronacases_007,final_outer_cv,0.5,5,GLOBAL_GEOMETRY_RESOLVABLE,8,1,8,3,8,1;1;1;1;1;1;1;1,3;3;2,1.5,5.5003171768290775,1.5,False,False,False,False,0.0,0.23076923076923078,0.06666666666666667,True,True,True,True,True,True,True,True,8
coronacases_007,final_outer_cv,0.5,8,GLOBAL_GEOMETRY_RESOLVABLE,8,1,5,3,8,3;2;1;1;1,4;2;2,1.6875,3.6484231415678092,2.0625,False,False,False,False,0.0,0.23076923076923078,0.06666666666666667,True,True,True,True,True,True,True,True,8
coronacases_007,final_outer_cv,0.5,9,GLOBAL_GEOMETRY_RESOLVABLE,8,1,8,3,8,1;1;1;1;1;1;1;1,3;3;2,1.9969277887261658,22.00775861695122,1.5,False,False,False,False,0.0,0.06666666666666667,0.06666666666666667,True,True,True,True,True,True,True,True,8
coronacases_007,final_outer_cv,1.0,1,GLOBAL_RESOLUTION_LIMITED,4,1,1,1,4,4,4,1.5,1.5,1.5,True,True,True,True,1.0,1.0,1.0,False,False,False,True,True,True,True,True,72
coronacases_007,final_outer_cv,1.0,2,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.5,30.461110440433067,8.505477397131553,False,False,False,False,0.0,0.1111111111111111,0.25,True,True,True,True,True,True,True,True,6
coronacases_007,final_outer_cv,1.0,3,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,42.409339159895985,23.70899118998834,False,False,False,False,0.0,0.14285714285714285,0.14285714285714285,True,True,True,True,True,True,True,True,5
coronacases_007,final_outer_cv,1.0,4,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.5,7.91973667072534,2.815549442140351,False,False,False,False,0.0,0.25,0.25,True,True,True,True,True,True,True,True,6
coronacases_007,final_outer_cv,1.0,5,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.5,8.19431388965674,3.4847319317591725,False,False,False,False,0.0,0.1111111111111111,0.25,True,True,True,True,True,True,True,True,6
coronacases_007,final_outer_cv,1.0,6,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,5.653449586244843,4.145516868733282,False,False,False,False,0.0,0.0,0.3333333333333333,True,True,True,True,True,True,True,True,7
coronacases_007,final_outer_cv,1.0,7,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.6242640687119283,5.715392656767951,2.281665382639197,False,False,False,False,0.0,0.1111111111111111,0.25,True,True,True,True,True,True,True,True,6
coronacases_007,final_outer_cv,1.0,8,GLOBAL_GEOMETRY_RESOLVABLE,4,1,4,3,4,1;1;1;1,2;1;1,1.5,4.960683887729655,3.8717082451262845,False,False,False,False,0.14285714285714285,0.14285714285714285,0.6,True,True,True,True,True,True,True,True,4
coronacases_007,final_outer_cv,1.0,9,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,3,5,1;1;1;1;1,2;2;1,1.8727922061357856,31.672621381299297,7.908203932499369,False,False,False,False,0.0,0.1111111111111111,0.25,True,True,True,True,True,True,True,True,5
coronacases_008,permanent_development,0.5,1,GLOBAL_GEOMETRY_RESOLVABLE,5,1,5,2,5,1;1;1;1;1,3;2,1.5,4.1808712710412,1.8,False,False,False,False,0.0,0.25,0.1111111111111111,True,True,True,True,True,True,True,True,5
coronacases_008,permanent_development,0.5,4,GLOBAL_RESOLUTION_LIMITED,44,1,1,1,44,44,44,1.5,1.5,1.5,True,True,True,True,1.0,1.0,1.0,False,False,False,True,True,True,True,True,46
coronacases_008,permanent_development,0.5,7,GLOBAL_GEOMETRY_RESOLVABLE,6,1,6,3,6,1;1;1;1;1;1,2;2;2,1.6035533905932737,9.742677375568887,1.5,False,False,False,False,0.0,0.2,0.09090909090909091,True,True,True,True,True,True,True,True,6
coronacases_008,permanent_development,0.5,12,GLOBAL_GEOMETRY_RESOLVABLE,4,1,3,2,4,2;1;1,2;2,1.875,4.592320555426608,2.4270509831248424,False,False,False,False,0.14285714285714285,0.14285714285714285,0.14285714285714285,True,True,True,True,True,True,True,True,4
coronacases_008,permanent_development,0.5,13,GLOBAL_GEOMETRY_RESOLVABLE,6,1,6,3,6,1;1;1;1;1;1,2;2;2,1.8535533905932737,6.223669353673721,1.5,False,False,False,False,0.09090909090909091,0.2,0.3333333333333333,True,True,True,True,True,True,True,True,6
coronacases_008,permanent_development,0.5,19,GLOBAL_GEOMETRY_RESOLVABLE,6,1,6,3,6,1;1;1;1;1;1,3;2;1,1.5,5.034826445300872,2.1513878188659974,False,False,False,False,0.0,0.09090909090909091,0.2,True,True,True,True,True,True,True,True,6
coronacases_008,permanent_development,0.5,20,GLOBAL_GEOMETRY_RESOLVABLE,6,1,5,2,6,2;1;1;1;1,5;1,1.5,3.9893543323095373,2.118033988749895,False,False,False,False,0.0,0.09090909090909091,0.2,True,True,True,True,True,True,True,True,6
coronacases_008,permanent_development,0.5,21,GLOBAL_GEOMETRY_RESOLVABLE,6,1,6,3,6,1;1;1;1;1;1,2;2;2,1.5,4.78224755112299,1.5,False,False,False,False,0.0,0.2,0.2,True,True,True,True,True,True,True,True,6
