case_id,role,condition_id,coverage_fraction,geometry,component_native_id,component_volume_ml,pool_source,pool_size,quota,selected_point_components,mean_nearest_neighbor_mm
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,12,0.22527541923522948,largest_1mm_eroded_component,172,11,11,3.013016265250096
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,13,0.1455750904083252,largest_1mm_eroded_component,107,10,10,2.4256130947930563
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,14,2.841560703277588,largest_1mm_eroded_component,2631,11,11,8.742935286569825
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,15,0.6083249588012696,largest_1mm_eroded_component,555,10,10,4.858172454682863
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,16,0.12280356788635254,largest_1mm_eroded_component,99,11,10,2.329834547649827
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,18,1.7314489803314208,largest_1mm_eroded_component,1684,10,10,7.774068460432828
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,20,0.49040100288391114,largest_1mm_eroded_component,411,11,11,4.808594367527622
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,21,1.6802130546569825,largest_1mm_eroded_component,1562,10,10,7.676918018617458
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,22,0.7034773921966553,largest_1mm_eroded_component,600,10,10,5.460651141758644
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,23,2.9041823902130126,largest_1mm_eroded_component,2751,10,10,9.732832899188244
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,25,0.11467088127136231,largest_1mm_eroded_component,87,10,9,2.1486037421489415
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,26,0.9986939163208007,largest_1mm_eroded_component,943,11,11,6.308899734374376
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,27,0.33506668853759763,largest_1mm_eroded_component,291,10,10,4.145614526206535
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,28,0.12686991119384766,largest_1mm_eroded_component,90,10,10,2.420439421684448
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,29,494.5746976547241,largest_1mm_eroded_component,566783,10,10,64.68567559862106
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,30,7.795993389129639,largest_1mm_eroded_component,8216,10,10,13.289252197410274
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,31,0.3887424201965332,largest_1mm_eroded_component,331,10,10,3.8552770741011173
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,32,2.3853169841766357,largest_1mm_eroded_component,2328,10,10,9.891796019653402
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,33,0.16021392631530762,largest_1mm_eroded_component,125,10,10,2.6726729016137556
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,34,0.7042906608581543,largest_1mm_eroded_component,662,11,11,4.9738066407143915
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,35,0.8205880794525147,largest_1mm_eroded_component,689,11,11,5.171330157867174
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,36,2.6170985527038573,largest_1mm_eroded_component,2446,10,10,10.332524993032672
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,37,0.4830815849304199,largest_1mm_eroded_component,437,10,10,4.479362865596246
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,38,0.2391009864807129,largest_1mm_eroded_component,196,11,11,3.2020578468564094
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,39,0.14476182174682617,largest_1mm_eroded_component,120,11,11,2.7098128857499644
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,40,0.8563719005584717,largest_1mm_eroded_component,754,10,10,5.817688508701241
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,41,2.4764030742645264,largest_1mm_eroded_component,2529,10,10,8.997194995172647
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,42,0.5261848239898682,largest_1mm_eroded_component,496,10,10,4.6494833550399335
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,43,0.13662913513183594,largest_1mm_eroded_component,105,11,11,2.208737244482097
coronacases_003,final_outer_cv,C100_DIS,1.0,dispersed,44,0.11141780662536621,largest_1mm_eroded_component,79,10,10,2.28153723607951
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,1,498.86712965011594,largest_1mm_eroded_component,568195,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,2,0.46274986839294435,largest_1mm_eroded_component,358,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,3,6.543559650421143,largest_1mm_eroded_component,6331,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,4,0.16184046363830568,largest_1mm_eroded_component,114,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,5,0.2740715389251709,largest_1mm_eroded_component,216,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,6,1.5069868297576905,largest_1mm_eroded_component,1415,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,8,0.22364888191223145,largest_1mm_eroded_component,184,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,9,0.2643123149871826,largest_1mm_eroded_component,215,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,10,0.4269660472869873,largest_1mm_eroded_component,354,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,12,0.22527541923522948,largest_1mm_eroded_component,172,11,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,13,0.1455750904083252,largest_1mm_eroded_component,107,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,14,2.841560703277588,largest_1mm_eroded_component,2631,11,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,15,0.6083249588012696,largest_1mm_eroded_component,555,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,16,0.12280356788635254,largest_1mm_eroded_component,99,11,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,18,1.7314489803314208,largest_1mm_eroded_component,1684,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,20,0.49040100288391114,largest_1mm_eroded_component,411,11,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,21,1.6802130546569825,largest_1mm_eroded_component,1562,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,22,0.7034773921966553,largest_1mm_eroded_component,600,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,23,2.9041823902130126,largest_1mm_eroded_component,2751,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,25,0.11467088127136231,largest_1mm_eroded_component,87,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,26,0.9986939163208007,largest_1mm_eroded_component,943,11,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,27,0.33506668853759763,largest_1mm_eroded_component,291,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,28,0.12686991119384766,largest_1mm_eroded_component,90,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,29,494.5746976547241,largest_1mm_eroded_component,566783,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,30,7.795993389129639,largest_1mm_eroded_component,8216,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,31,0.3887424201965332,largest_1mm_eroded_component,331,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,32,2.3853169841766357,largest_1mm_eroded_component,2328,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,33,0.16021392631530762,largest_1mm_eroded_component,125,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,34,0.7042906608581543,largest_1mm_eroded_component,662,11,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,35,0.8205880794525147,largest_1mm_eroded_component,689,11,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,36,2.6170985527038573,largest_1mm_eroded_component,2446,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,37,0.4830815849304199,largest_1mm_eroded_component,437,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,38,0.2391009864807129,largest_1mm_eroded_component,196,11,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,39,0.14476182174682617,largest_1mm_eroded_component,120,11,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,40,0.8563719005584717,largest_1mm_eroded_component,754,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,41,2.4764030742645264,largest_1mm_eroded_component,2529,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,42,0.5261848239898682,largest_1mm_eroded_component,496,10,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,43,0.13662913513183594,largest_1mm_eroded_component,105,11,3,0.736328125
coronacases_003,final_outer_cv,C100_FRG,1.0,fragmented,44,0.11141780662536621,largest_1mm_eroded_component,79,10,3,0.736328125
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,2,0.46274986839294435,largest_1mm_eroded_component,358,20,1,0.8297934605348006
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,4,0.16184046363830568,largest_1mm_eroded_component,114,20,1,0.736328125
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,5,0.2740715389251709,largest_1mm_eroded_component,216,20,1,0.7515779797865876
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,6,1.5069868297576905,largest_1mm_eroded_component,1415,20,1,0.7515779797865876
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,12,0.22527541923522948,largest_1mm_eroded_component,172,20,1,0.77451171875
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,14,2.841560703277588,largest_1mm_eroded_component,2631,20,1,0.7515779797865876
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,16,0.12280356788635254,largest_1mm_eroded_component,99,20,1,0.736328125
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,20,0.49040100288391114,largest_1mm_eroded_component,411,20,1,0.7897615735365876
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,26,0.9986939163208007,largest_1mm_eroded_component,943,20,1,0.77451171875
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,27,0.33506668853759763,largest_1mm_eroded_component,291,20,1,0.736328125
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,29,494.5746976547241,largest_1mm_eroded_component,566783,20,1,0.9117604118292881
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,30,7.795993389129639,largest_1mm_eroded_component,8216,20,1,0.7668278345731752
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,34,0.7042906608581543,largest_1mm_eroded_component,662,20,1,0.7897615735365876
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,35,0.8205880794525147,largest_1mm_eroded_component,689,20,1,0.736328125
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,37,0.4830815849304199,largest_1mm_eroded_component,437,20,1,0.7668278345731752
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,38,0.2391009864807129,largest_1mm_eroded_component,196,20,1,0.7515779797865876
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,39,0.14476182174682617,largest_1mm_eroded_component,120,20,1,0.736328125
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,40,0.8563719005584717,largest_1mm_eroded_component,754,20,1,0.7515779797865876
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,42,0.5261848239898682,largest_1mm_eroded_component,496,20,1,0.7515779797865876
coronacases_003,final_outer_cv,C50_COH,0.5,coherent,43,0.13662913513183594,largest_1mm_eroded_component,105,20,1,0.736328125
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,2,0.46274986839294435,largest_1mm_eroded_component,358,20,20,3.106296340722035
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,4,0.16184046363830568,largest_1mm_eroded_component,114,20,10,1.8182096050732348
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,5,0.2740715389251709,largest_1mm_eroded_component,216,20,20,2.308886565563679
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,6,1.5069868297576905,largest_1mm_eroded_component,1415,20,20,5.224241772735722
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,12,0.22527541923522948,largest_1mm_eroded_component,172,20,15,2.102760517482294
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,14,2.841560703277588,largest_1mm_eroded_component,2631,20,20,6.709465051759634
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,16,0.12280356788635254,largest_1mm_eroded_component,99,20,12,1.654611495866272
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,20,0.49040100288391114,largest_1mm_eroded_component,411,20,20,3.352606115662627
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,26,0.9986939163208007,largest_1mm_eroded_component,943,20,20,4.479964619379342
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,27,0.33506668853759763,largest_1mm_eroded_component,291,20,20,2.5974524258161837
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,29,494.5746976547241,largest_1mm_eroded_component,566783,20,20,42.8458570259934
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,30,7.795993389129639,largest_1mm_eroded_component,8216,20,20,9.636786752465884
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,34,0.7042906608581543,largest_1mm_eroded_component,662,20,20,3.659991257667754
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,35,0.8205880794525147,largest_1mm_eroded_component,689,20,20,3.9057620660527563
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,37,0.4830815849304199,largest_1mm_eroded_component,437,20,20,3.231630695835271
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,38,0.2391009864807129,largest_1mm_eroded_component,196,20,20,2.280381181239419
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,39,0.14476182174682617,largest_1mm_eroded_component,120,20,13,1.8091331635204646
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,40,0.8563719005584717,largest_1mm_eroded_component,754,20,20,4.119999806569275
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,42,0.5261848239898682,largest_1mm_eroded_component,496,20,20,3.245231001522881
coronacases_003,final_outer_cv,C50_DIS,0.5,dispersed,43,0.13662913513183594,largest_1mm_eroded_component,105,20,11,1.7993051196039347
coronacases_003,final_outer_cv,C50_FRG,0.5,fragmented,2,0.46274986839294435,largest_1mm_eroded_component,358,20,3,0.736328125
coronacases_003,final_outer_cv,C50_FRG,0.5,fragmented,4,0.16184046363830568,largest_1mm_eroded_component,114,20,3,0.736328125
coronacases_003,final_outer_cv,C50_FRG,0.5,fragmented,5,0.2740715389251709,largest_1mm_eroded_component,216,20,3,0.77451171875
coronacases_003,final_outer_cv,C50_FRG,0.5,fragmented,6,1.5069868297576905,largest_1mm_eroded_component,1415,20,3,0.77451171875
coronacases_003,final_outer_cv,C50_FRG,0.5,fragmented,12,0.22527541923522948,largest_1mm_eroded_component,172,20,3,0.736328125
coronacases_003,final_outer_cv,C50_FRG,0.5,fragmented,14,2.841560703277588,largest_1mm_eroded_component,2631,20,3,0.736328125
coronacases_003,final_outer_cv,C50_FRG,0.5,fragmented,16,0.12280356788635254,largest_1mm_eroded_component,99,20,3,0.736328125
coronacases_003,final_outer_cv,C50_FRG,0.5,fragmented,20,0.49040100288391114,largest_1mm_eroded_component,411,20,3,0.736328125
coronacases_003,final_outer_cv,C50_FRG,0.5,fragmented,26,0.9986939163208007,largest_1mm_eroded_component,943,20,3,0.736328125
coronacases_003,final_outer_cv,C50_FRG,0.5,fragmented,27,0.33506668853759763,largest_1mm_eroded_component,291,20,3,0.736328125
coronacases_003,final_outer_cv,C50_FRG,0.5,fragmented,29,494.5746976547241,largest_1mm_eroded_component,566783,20,3,0.736328125
coronacases_003,final_outer_cv,C50_FRG,0.5,fragmented,30,7.795993389129639,largest_1mm_eroded_component,8216,20,3,0.736328125
coronacases_003,final_outer_cv,C50_FRG,0.5,fragmented,34,0.7042906608581543,largest_1mm_eroded_component,662,20,3,0.736328125
coronacases_003,final_outer_cv,C50_FRG,0.5,fragmented,35,0.8205880794525147,largest_1mm_eroded_component,689,20,3,0.736328125
coronacases_003,final_outer_cv,C50_FRG,0.5,fragmented,37,0.4830815849304199,largest_1mm_eroded_component,437,20,3,0.736328125
coronacases_003,final_outer_cv,C50_FRG,0.5,fragmented,38,0.2391009864807129,largest_1mm_eroded_component,196,20,3,0.736328125
coronacases_003,final_outer_cv,C50_FRG,0.5,fragmented,39,0.14476182174682617,largest_1mm_eroded_component,120,20,3,0.736328125
coronacases_003,final_outer_cv,C50_FRG,0.5,fragmented,40,0.8563719005584717,largest_1mm_eroded_component,754,20,3,0.77451171875
coronacases_003,final_outer_cv,C50_FRG,0.5,fragmented,42,0.5261848239898682,largest_1mm_eroded_component,496,20,3,0.736328125
coronacases_003,final_outer_cv,C50_FRG,0.5,fragmented,43,0.13662913513183594,largest_1mm_eroded_component,105,20,3,0.736328125
coronacases_004,permanent_development,C100_COH,1.0,coherent,1,0.22523895716297387,full_component_fallback,482,10,1,0.6835939884185791
coronacases_004,permanent_development,C100_COH,1.0,coherent,2,2.743989951163864,largest_1mm_eroded_component,1753,10,1,0.7119093785345483
coronacases_004,permanent_development,C100_COH,1.0,coherent,3,58.72101111431389,largest_1mm_eroded_component,81508,10,1,0.7751905808508325
coronacases_004,permanent_development,C100_COH,1.0,coherent,4,0.2261735586449779,largest_1mm_eroded_component,137,10,1,0.6835939884185791
coronacases_004,permanent_development,C100_COH,1.0,coherent,5,0.4430011024699154,largest_1mm_eroded_component,355,10,1,0.7152345895767211
coronacases_004,permanent_development,C100_COH,1.0,coherent,6,0.572443407727475,largest_1mm_eroded_component,291,10,1,0.6835939884185791
coronacases_004,permanent_development,C100_COH,1.0,coherent,9,0.2920629631262628,largest_1mm_eroded_component,79,10,1,0.7363667793943753
coronacases_004,permanent_development,C100_COH,1.0,coherent,12,0.1299096059985617,full_component_fallback,278,10,1,0.6835939884185791
coronacases_004,permanent_development,C100_DIS,1.0,dispersed,1,0.22523895716297387,full_component_fallback,482,10,10,4.944905056317343
coronacases_004,permanent_development,C100_DIS,1.0,dispersed,2,2.743989951163864,largest_1mm_eroded_component,1753,10,10,7.316398781407807
coronacases_004,permanent_development,C100_DIS,1.0,dispersed,3,58.72101111431389,largest_1mm_eroded_component,81508,10,10,34.13513231864874
coronacases_004,permanent_development,C100_DIS,1.0,dispersed,4,0.2261735586449779,largest_1mm_eroded_component,137,10,10,2.245709274292467
coronacases_004,permanent_development,C100_DIS,1.0,dispersed,5,0.4430011024699154,largest_1mm_eroded_component,355,10,10,3.337687621201637
coronacases_004,permanent_development,C100_DIS,1.0,dispersed,6,0.572443407727475,largest_1mm_eroded_component,291,10,10,3.5742177875864867
coronacases_004,permanent_development,C100_DIS,1.0,dispersed,9,0.2920629631262628,largest_1mm_eroded_component,79,10,10,2.0377792831555164
coronacases_004,permanent_development,C100_DIS,1.0,dispersed,12,0.1299096059985617,full_component_fallback,278,10,10,3.5067575427853597
coronacases_004,permanent_development,C100_FRG,1.0,fragmented,1,0.22523895716297387,full_component_fallback,482,10,3,0.6835939884185791
coronacases_004,permanent_development,C100_FRG,1.0,fragmented,2,2.743989951163864,largest_1mm_eroded_component,1753,10,3,0.6835939884185791
coronacases_004,permanent_development,C100_FRG,1.0,fragmented,3,58.72101111431389,largest_1mm_eroded_component,81508,10,3,0.6835939884185791
coronacases_004,permanent_development,C100_FRG,1.0,fragmented,4,0.2261735586449779,largest_1mm_eroded_component,137,10,3,0.6835939884185791
coronacases_004,permanent_development,C100_FRG,1.0,fragmented,5,0.4430011024699154,largest_1mm_eroded_component,355,10,3,0.6835939884185791
coronacases_004,permanent_development,C100_FRG,1.0,fragmented,6,0.572443407727475,largest_1mm_eroded_component,291,10,3,0.6835939884185791
coronacases_004,permanent_development,C100_FRG,1.0,fragmented,9,0.2920629631262628,largest_1mm_eroded_component,79,10,3,0.6835939884185791
coronacases_004,permanent_development,C100_FRG,1.0,fragmented,12,0.1299096059985617,full_component_fallback,278,10,3,0.6835939884185791
coronacases_004,permanent_development,C50_COH,0.5,coherent,2,2.743989951163864,largest_1mm_eroded_component,1753,20,1,0.6835939884185791
coronacases_004,permanent_development,C50_COH,0.5,coherent,4,0.2261735586449779,largest_1mm_eroded_component,137,20,1,0.6835939884185791
coronacases_004,permanent_development,C50_COH,0.5,coherent,5,0.4430011024699154,largest_1mm_eroded_component,355,20,1,0.6835939884185791
coronacases_004,permanent_development,C50_COH,0.5,coherent,9,0.2920629631262628,largest_1mm_eroded_component,79,20,1,0.6835939884185791
coronacases_004,permanent_development,C50_DIS,0.5,dispersed,2,2.743989951163864,largest_1mm_eroded_component,1753,20,20,5.392869205809299
coronacases_004,permanent_development,C50_DIS,0.5,dispersed,4,0.2261735586449779,largest_1mm_eroded_component,137,20,17,1.573522424024699
coronacases_004,permanent_development,C50_DIS,0.5,dispersed,5,0.4430011024699154,largest_1mm_eroded_component,355,20,20,2.4454981700292313
coronacases_004,permanent_development,C50_DIS,0.5,dispersed,9,0.2920629631262628,largest_1mm_eroded_component,79,20,12,1.4494414493911063
coronacases_004,permanent_development,C50_FRG,0.5,fragmented,2,2.743989951163864,largest_1mm_eroded_component,1753,20,3,0.6835939884185791
coronacases_004,permanent_development,C50_FRG,0.5,fragmented,4,0.2261735586449779,largest_1mm_eroded_component,137,20,3,0.7277296791136193
coronacases_004,permanent_development,C50_FRG,0.5,fragmented,5,0.4430011024699154,largest_1mm_eroded_component,355,20,3,0.6994142889976501
coronacases_004,permanent_development,C50_FRG,0.5,fragmented,9,0.2920629631262628,largest_1mm_eroded_component,79,20,3,0.6835939884185791
coronacases_005,final_outer_cv,C100_COH,1.0,coherent,1,2.561742662173076,largest_1mm_eroded_component,3288,13,1,0.7895316509752744
coronacases_005,final_outer_cv,C100_COH,1.0,coherent,2,79.63599037934132,largest_1mm_eroded_component,131688,14,1,0.7038192670728429
coronacases_005,final_outer_cv,C100_COH,1.0,coherent,3,0.20935073196890516,largest_1mm_eroded_component,117,13,1,0.6835939884185791
coronacases_005,final_outer_cv,C100_DIS,1.0,dispersed,1,2.561742662173076,largest_1mm_eroded_component,3288,13,13,7.104081976171006
coronacases_005,final_outer_cv,C100_DIS,1.0,dispersed,2,79.63599037934132,largest_1mm_eroded_component,131688,14,14,24.404289069470828
coronacases_005,final_outer_cv,C100_DIS,1.0,dispersed,3,0.20935073196890516,largest_1mm_eroded_component,117,13,13,1.9761220531477433
coronacases_005,final_outer_cv,C100_FRG,1.0,fragmented,1,2.561742662173076,largest_1mm_eroded_component,3288,13,3,0.6835939884185791
coronacases_005,final_outer_cv,C100_FRG,1.0,fragmented,2,79.63599037934132,largest_1mm_eroded_component,131688,14,3,0.706194417817252
coronacases_005,final_outer_cv,C100_FRG,1.0,fragmented,3,0.20935073196890516,largest_1mm_eroded_component,117,13,3,0.6835939884185791
coronacases_005,final_outer_cv,C50_COH,0.5,coherent,2,79.63599037934132,largest_1mm_eroded_component,131688,20,1,0.7099803839064773
coronacases_005,final_outer_cv,C50_COH,0.5,coherent,3,0.20935073196890516,largest_1mm_eroded_component,117,20,1,0.7119093785345483
coronacases_005,final_outer_cv,C50_DIS,0.5,dispersed,2,79.63599037934132,largest_1mm_eroded_component,131688,20,20,20.795771628950597
coronacases_005,final_outer_cv,C50_DIS,0.5,dispersed,3,0.20935073196890516,largest_1mm_eroded_component,117,20,15,1.5529249146121304
coronacases_005,final_outer_cv,C50_FRG,0.5,fragmented,2,79.63599037934132,largest_1mm_eroded_component,131688,20,3,0.6994142889976501
coronacases_005,final_outer_cv,C50_FRG,0.5,fragmented,3,0.20935073196890516,largest_1mm_eroded_component,117,20,3,0.6994142889976501
coronacases_006,final_outer_cv,C100_COH,1.0,coherent,1,2.5231326713562012,largest_1mm_eroded_component,2179,10,1,0.759765625
coronacases_006,final_outer_cv,C100_COH,1.0,coherent,2,127.01210888671875,largest_1mm_eroded_component,132721,10,1,1.074470851099871
coronacases_006,final_outer_cv,C100_DIS,1.0,dispersed,1,2.5231326713562012,largest_1mm_eroded_component,2179,10,10,12.011519510955468
coronacases_006,final_outer_cv,C100_DIS,1.0,dispersed,2,127.01210888671875,largest_1mm_eroded_component,132721,10,10,37.93559359062084
coronacases_006,final_outer_cv,C100_FRG,1.0,fragmented,1,2.5231326713562012,largest_1mm_eroded_component,2179,10,3,0.759765625
coronacases_006,final_outer_cv,C100_FRG,1.0,fragmented,2,127.01210888671875,largest_1mm_eroded_component,132721,10,3,0.759765625
coronacases_006,final_outer_cv,C50_COH,0.5,coherent,1,2.5231326713562012,largest_1mm_eroded_component,2179,20,1,0.759765625
coronacases_006,final_outer_cv,C50_DIS,0.5,dispersed,1,2.5231326713562012,largest_1mm_eroded_component,2179,20,20,7.545252237282192
coronacases_006,final_outer_cv,C50_FRG,0.5,fragmented,1,2.5231326713562012,largest_1mm_eroded_component,2179,20,3,0.759765625
coronacases_007,final_outer_cv,C100_COH,1.0,coherent,1,0.20430164337158202,largest_1mm_eroded_component,160,11,1,0.7389914772727273
coronacases_007,final_outer_cv,C100_COH,1.0,coherent,2,12.808493328094482,largest_1mm_eroded_component,17328,11,1,0.7658359286694211
coronacases_007,final_outer_cv,C100_COH,1.0,coherent,3,51.80622119903564,largest_1mm_eroded_component,81652,11,1,0.844138485487603
coronacases_007,final_outer_cv,C100_COH,1.0,coherent,4,1.6430527687072753,largest_1mm_eroded_component,2009,11,1,0.8554766873028622
coronacases_007,final_outer_cv,C100_COH,1.0,coherent,5,0.17025136947631836,full_component_fallback,335,11,1,0.712890625
coronacases_007,final_outer_cv,C100_COH,1.0,coherent,6,0.39843902587890623,largest_1mm_eroded_component,340,11,1,0.8776996360140902
coronacases_007,final_outer_cv,C100_COH,1.0,coherent,7,0.7003175735473632,largest_1mm_eroded_component,535,11,1,0.7926803800661149
coronacases_007,final_outer_cv,C100_COH,1.0,coherent,8,0.469080638885498,largest_1mm_eroded_component,423,11,1,0.7389914772727273
coronacases_007,final_outer_cv,C100_COH,1.0,coherent,9,23.485032939910887,largest_1mm_eroded_component,34838,12,1,0.9528300700303026
coronacases_007,final_outer_cv,C100_DIS,1.0,dispersed,1,0.20430164337158202,largest_1mm_eroded_component,160,11,11,2.3692974571267653
coronacases_007,final_outer_cv,C100_DIS,1.0,dispersed,2,12.808493328094482,largest_1mm_eroded_component,17328,11,11,15.591165085909127
coronacases_007,final_outer_cv,C100_DIS,1.0,dispersed,3,51.80622119903564,largest_1mm_eroded_component,81652,11,11,25.626245227339872
coronacases_007,final_outer_cv,C100_DIS,1.0,dispersed,4,1.6430527687072753,largest_1mm_eroded_component,2009,11,11,6.488014740355641
coronacases_007,final_outer_cv,C100_DIS,1.0,dispersed,5,0.17025136947631836,full_component_fallback,335,11,11,4.458330355530185
coronacases_007,final_outer_cv,C100_DIS,1.0,dispersed,6,0.39843902587890623,largest_1mm_eroded_component,340,11,11,3.250621529829959
coronacases_007,final_outer_cv,C100_DIS,1.0,dispersed,7,0.7003175735473632,largest_1mm_eroded_component,535,11,11,3.842932738448401
